"都道府県コード又は市区町村コード","NO（※システム内の固有の番号、連番）","指定機関名","法人の名称","法人の名称_かな","法人番号","法人住所（市区町村）","法人住所（番地以降）","法人電話番号","法人FAX番号","法人URL","サービス種別","事業所の名称","事業所の名称_かな","事業所番号","事業所住所（市区町村）","事業所住所（番地以降）","事業所電話番号","事業所FAX番号","事業所URL","事業所緯度","事業所経度","利用可能な時間帯（平日）","利用可能な時間帯（土曜）","利用可能な時間帯（日曜）","利用可能な時間帯（祝日）","定休日","利用可能曜日特記事項（留意事項）","定員"
"01000","E0000003924","北海道","社会福祉法人　緑星の里","しゃかいふくしほうじんりょくせいのさと","2430005008852","北海道苫小牧市","字植苗１２１番地７","0144-58-2321","0144-58-2030","http://www.ryokusei.or.jp/","宿泊型自立訓練","永光","えいこう","0113600308","北海道苫小牧市","北栄町３丁目１１−４","0144-55-5621","0144-51-2016","http://www.ryokusei.or.jp",42.67652600,141.68499900,"","","","",,,10
"01000","E0000003776","北海道","社会福祉法人　道北センター福祉会","しゃかいふくしほうじんどうほくせんたーふくしかい","4450005002389","北海道名寄市","東六条南９丁目１０９番地","01654-3-8831","01654-9-2834","http://dcf.webcrow.jp/","宿泊型自立訓練","自立訓練（生活訓練）事業所　緑ヶ丘","じりつくんれんせいかつくんれんじぎょうしょみどりがおか","0113200729","北海道名寄市","東六条南９丁目１０９番地","01654-3-8831","01654-9-2834","http://dcf.webcrow.jp/index.html",44.34689220,142.47328390,"","","","",,,15
"01000","E0000002473","北海道","医療法人　資生会","いりょうほうじんしせいかい","8430005005877","北海道千歳市","桂木１丁目５番６号","0123-40-0700","0123-40-0701","http://www.siseikai.or.jp/chitose-hospital/","宿泊型自立訓練","自立訓練施設　蓮げ荘","じりつくんれんしせつれんげそう","0111100202","北海道千歳市","都７５６−２１","0123-40-2220","0123-26-2120","http://www.siseikai.or.jp",42.85723856,141.63600199,"","","","",,,20
"01000","E0000004153","北海道","社会福祉法人　タラプ","しゃかいふくしほうじんたらぷ","2430005010164","北海道伊達市","松ケ枝町２４６番地６","0142-21-7007","0142-21-7009","http://tarap.org/","宿泊型自立訓練","障害福祉サービス事業所　ⅰ・ｂｏｘ","しょうがいふくしさーびすじぎょうしょあいぼっくす","0113700561","北海道伊達市","松ケ枝町２４６番地６","0142-21-7007","0142-21-7009","http://tarap.org/ibox/index.html",42.48361700,140.89619460,"","","","",,,21
"01000","E0000003882","北海道","社会福祉法人七和会","しゃかいふくしほうじんななわかい","1440005002491","北海道亀田郡七飯町","藤城２８８番地２","0138-65-7792","0138-64-1095","http://nanawa.sakura.ne.jp/","宿泊型自立訓練","宿泊型自立訓練　ピアハウスむろらん","しゅくはくがたじりつくんれんぴあはうすむろらん","0113500714","北海道室蘭市","八丁平４丁目３４番６","0143-84-8446","0143-84-8447","http://nanawa.sakura.ne.jp/",42.37161127,141.01290187,"","","","",,,20
"02201","A0000098265","青森市","株式会社ケアスマイル青森","かぶしきがいしゃけあすまいるあおもり","1420001005335","青森県青森市","西大野3-2-11","017-739-4543","","http://dayservice.smilegroup.info/","宿泊型自立訓練","自立訓練宿泊施設スマイル","じりつくんれんしゅくはくしせつすまいる","0210102745","青森県青森市","中央1-5-4","017-718-2246","017-718-2247",,40.82003805,140.74468722,"","","","",,,30
"02201","E0000011398","青森市","医療法人　芙蓉会","いりょうほうじんふようかい","3420005000677","青森県青森市","雲谷字山吹９３−１","017-764-1815","017-764-1814","http://www.fuyoukai.or.jp/","宿泊型自立訓練","自立訓練事業所　ＳＵＮ","じりつくんれんじぎょうしょさん","0210101150","青森県青森市","大字四ツ石字里見７５番地２","017-738-2525","017-764-2425","http://www.fuyoukai.or.jp/sanraku/shougai/sun.html",40.77906550,140.77003090,"","","","",,,18
"02201","E0000011429","青森市","社会福祉法人　虹","しゃかいふくしほうじんにじ","3420005002285","青森県青森市","問屋町１丁目１５番１０号社会福祉法人虹","017-738-1133","017-738-1143","http://www.nijiweb.net","宿泊型自立訓練","自立訓練所　ほのぼの寮","じりつくんれんじょほのぼのりょう","0210101374","青森県青森市","問屋町一丁目15番10号","017-738-2260","017-738-2260","http://www.nijiweb.net",40.79067240,140.75810940,"","","","",,,15
"02201","A0000094940","青森市","株式会社　ケアあおもり","かぶしきがいしゃけああおもり","5420001004903","青森県青森市","佃２丁目４−２９青森県青森市佃2丁目４−２９","017-718-2722","017-718-7566","","宿泊型自立訓練","コミュニティライフきらら浅虫","こみゅにてぃらいふきららあさむし","0210102877","青森県青森市","浅虫字内野27-2","017-764-0212","017-764-0219",,40.88837278,140.86636514,"","","","",,,
"02000","A0000032827","青森県","社会福祉法人　七峰会","しゃかいふくしほうじんしちほうかい","5420005004362","青森県弘前市","大字下白銀町21番地8","0172-33-8861","0172-33-8862","http://www.shichihoukai.or.jp","宿泊型自立訓練","通勤寮　拓心館","つうきんりょうたくしんかん","0210200739","青森県弘前市","大字熊嶋字亀田１８３−１−","0172-82-4520","0172-82-5544","http://takushinkan.jp/",40.60982236,140.44130617,"","","","",,,13
"02203","E0000011898","八戸市","医療法人清照会","いりょうほうじんせいしょうかい","1420005002725","青森県八戸市","大字新井田字松山下野場７-１５","0178-25-0011","0178-25-6721","https://www.seishou.jp/","宿泊型自立訓練","自立訓練事業所清里","じりつくんれんじぎょうしょきよさと","0210300778","青森県八戸市","新井田字松山下野場7-9","0178-25-0064","0178-25-0233","https://www.seishou.jp/",40.50464359,141.53272170,"","","","",,,20
"02203","A0000029270","八戸市","公益財団法人こころすこやか財団","こうえきざいだんほうじんこころすこやかざいだん","9420005006727","青森県八戸市","大字尻内町字島田14-1","0178-27-7094","0178-27-7400","http://www.kokorosukoyaka.org","宿泊型自立訓練","障害者生活訓練施設青山荘","しょうがいしゃせいかつくんれんしせつせいざんそう","0210301156","青森県八戸市","大字田面木字赤坂３５−３５","0178-27-6638","0178-27-6638","http://www.kokorosukoyaka.org",40.49964560,141.45406069,"","","","",,,20
"04000","E0000015747","宮城県","医療法人　仁泉会","いりょうほうじんじんせんかい",,"青森県八戸市","河原木字八太郎山１０番地８１","0178-70-1775","0178-23-4447","http://www.sg-kumiai.or.jp/","宿泊型自立訓練","こころリハビリセンター生活訓練事業所","こころりはびりせんたーせいかつくんれんじぎょうしょ","0412200321","宮城県柴田郡川崎町","大字川内字北川原山５−５","0224-84-6626","0224-84-6626",,38.18907390,140.63074170,"","","","",,,15
"02000","E0000012187","青森県","社会福祉法人　恵仁会","しゃかいふくしほうじんけいじんかい","5420005005716","青森県十和田市","大字三本木字里ノ沢1-62","0176-23-6540","0176-24-1954","http://takamatsu-hp.jp/","宿泊型自立訓練","宿泊型自立訓練施設さくら苑","しゅくはくがたじりつくんれんしせつさくらえん","0210600565","青森県十和田市","三本木字里ノ沢144番地6","0176-58-6466","0176-58-6467",,40.61926460,141.24573120,"","","","",,,30
"02000","E0000012518","青森県","社会福祉法人　桜木会","しゃかいふくしほうじんさくらぎかい","3420005006542","青森県むつ市","中央二丁目１３番１５号","0175-31-0708","0175-31-0709","http://www.sakuragikai.or.jp/","宿泊型自立訓練","障害福祉施設　ハートランドさくら","しょうがいふくししせつはーとらんどさくら","0211600234","青森県むつ市","赤川町11-22","0175-28-2311","0175-22-3888",,41.26759050,141.21364730,"","","","",,,20
"03000","E0000013764","岩手県","社会福祉法人若竹会","しゃかいふくしほうじんわかたけかい","4400005004142","岩手県宮古市","和見町8番33号","0193-65-9200","0193-62-9800","http://wakatakekai.or.jp","宿泊型自立訓練","ウイリー","ういりー","0310200076","岩手県宮古市","宮古市","0193-64-7855","0193-64-7879",,39.63955020,141.94605170,"","","","",,,20
"03000","E0000013960","岩手県","社団医療法人祐和会","しゃだんいりょうほうじんゆうわかい","3400005004936","岩手県久慈市","源道第12地割111番源道第12地割111番　北リアス病院","0194-53-2323","0194-53-9085","https://www.kitariasu.or.jp/","宿泊型自立訓練","生活訓練施設銀杏荘","せいかつくんれんしせつぎんなんそう","0310700166","岩手県久慈市","門前1-151-1門前1-151-1　生活訓練施設銀杏荘","0194-52-8180","0194-52-8188","http://www.nnet.ne.jp/~ginnan/",40.20188607,141.77067191,"","","","",,,20
"03000","E0000014041","岩手県","社会福祉法人平成会","しゃかいふくしほうじんへいせいかい","3400505000088","岩手県一関市","幸町８番６号","0191-34-6700","0191-34-6699","https://heiseikai-iwate.jp","宿泊型自立訓練","ニコニコハウス","にこにこはうす","0310900394","岩手県一関市","三関字小沢６８番地３","0191-26-5432","0191-26-5513","https://heiseikai-iwate.jp",38.91311814,141.14792690,"","","","",,,20
"03000","A0000133194","岩手県","株式会社スタディア","かぶしきかいしゃすたでぃあ","1400001000536","岩手県滝沢市","葉の木沢山555-5","019-613-8635","019-613-8636","https://www.studia-takizawa.com/","宿泊型自立訓練","ルルン","るるん","0311600217","岩手県盛岡市","みたけ四丁目8番46号","019-613-8635",,"https://www.studia-takizawa.com/",39.74335829,141.11954124,"","","","",,,10
"03000","E0000014218","岩手県","一般社団法人いわてひだまり農園","いっぱんしゃだんほうじんいわてひだまりのうえん",,"岩手県滝沢市","葉の木沢山555-5","019-601-8133","019-601-8132","http://agwel.co.jp/","宿泊型自立訓練","多機能型施設ひだまりの家","たきのうがたしせつひだまりのいえ","0311600027","岩手県滝沢市","葉の木沢山555-5","019-601-8133","019-601-8132","http://agwel.co.jp/",39.77793841,141.13818292,"","","","",,,13
"03000","E0000014257","岩手県","社会福祉法人みやま会","しゃかいふくしほうじんみやまかい","7400005000444","岩手県滝沢市","後３０７番地２４","019-688-5928","019-688-5943",,"宿泊型自立訓練","指定障害福祉サービス事業所みやま","していしょうがいふくしさーびすじぎょうしょみやま","0312115181","岩手県滝沢市","後３０７番地２４","019-688-5928","019-688-5943","http://miyamakai.web.fc2.com/",39.83023980,141.09934940,"","","","",,,10
"04100","A0000023296","仙台市","株式会社Live　Well","かぶしきがいしゃりう゛うぇる","8370001043020","宮城県仙台市青葉区","錦ケ丘九丁目2番地の1宮城県仙台市青葉区錦ケ丘九丁目２番地の１","022-796-0266","022-796-0267","https://casa-livewell.jp/","宿泊型自立訓練","Casa　Live　Well　錦ケ丘","かーさりう゛うぇるにしきがおか","0415102383","宮城県仙台市青葉区","錦ケ丘九丁目2番地の1","022-796-0266","022-796-0267","https://casa-livewell.jp/",38.26406779,140.76062021,"","","","",,,20
"04100","A0000072419","仙台市","株式会社ＭＡＮＡ","かぶしきがいしゃまな","7400001008441","宮城県仙台市青葉区","作並字元木2番地の3","022-200-2339","022-745-2320",,"宿泊型自立訓練","仙台青葉自立訓練センターさくなみ","せんだいあおばじりつくんれんせんたーさくなみ","0415103027","宮城県仙台市青葉区","作並字元木2番地の3","022-226-8551","022-226-8552",,38.32902194,140.61700098,"","","","",,,
"04000","E0000015659","宮城県","宮城県","みやぎけん","8000020040002","宮城県仙台市青葉区","本町３丁目８−１宮城県庁内","022-211-2543","022-211-2597","http://www.miyagi-sfk.net/","宿泊型自立訓練","宮城県援護寮","みやぎけんえんごりょう","0411500283","宮城県大崎市","古川旭５丁目７−２１事務室内","0229-23-1513","0229-23-1562","https://fukushi.miyagi-sfk.net/kenp/?doing_wp_cron=1714612314.0312840938568115234375",38.56613959,140.97666142,"","","","",,,20
"04100","A0000022274","仙台市","一般社団法人日本福祉支援協会","いっぱんしゃだんほうじんにほんふくししえんきょうかい",,"宮城県仙台市青葉区","旭ケ丘一丁目２９番２号","022-728-8830","022-728-8831","http://www.n-fukushi-sk.com","宿泊型自立訓練","すまいるライフ旭ケ丘","すまいるらいふあさひがおか","0415102227","宮城県仙台市青葉区","旭ケ丘三丁目16番21号すまいるライフ旭ヶ丘","022-727-2188","022-727-2189","http://www.n-fukushi-sk.com/training/jigyosho.html#asahigaoka",38.29609053,140.88705290,"","","","",,,
"04100","E0000058110","仙台市","一般社団法人日本福祉支援協会","いっぱんしゃだんほうじんにほんふくししえんきょうかい",,"宮城県仙台市青葉区","旭ケ丘一丁目２９番２号","022-728-8830","022-728-8831","http://www.n-fukushi-sk.com","宿泊型自立訓練","すまいるライフ南仙台","すまいるらいふみなみせんだい","0415400928","宮城県仙台市太白区","西中田四丁目１３番４号すまいるライフ南仙台","022-306-3023","022-306-3024","http://www.n-fukushi-sk.com/training/jigyosho.html",38.19446456,140.88225679,"","","","","","",
"04100","E0000057928","仙台市","社会福祉法人わたげ福祉会","しゃかいふくしほうじんわたげふくしかい","9370005002070","宮城県仙台市若林区","遠見塚１丁目１８番４８号","022-285-3531","022-285-7505","http://www.watage.or.jp/","宿泊型自立訓練","わたげの家","わたげのいえ","0415300276","宮城県仙台市若林区","遠見塚１丁目１８番４８号","022-285-3531","022-285-7505","http://watage.or.jp/",38.23621097,140.91174458,"","","","",,,10
"04100","A0000009061","仙台市","社会福祉法人緑仙会","しゃかいふくしほうじんりょくせんかい","6370005001505","宮城県仙台市泉区","七北田字大沢鳥谷ヶ沢８−１１","022-377-3761","022-377-3762","https://www.ryokusenkai.org/","宿泊型自立訓練","ウインディ広瀬川","ういんでぃひろせがわ","0415100049","宮城県仙台市青葉区","荒巻字三居沢１−８","022-715-0761","022-715-0762","https://www.ryokusenkai.org/",38.26972428,140.83869457,"","","","",,,20
"05000","E0000016811","秋田県","医療法人　久幸会","いりょうほうじんきゅうこうかい","4410005000520","秋田県秋田市","下新城中野字琵琶沼１２４番地１","018-873-5188","018-873-3828","http://www.kyukokai.com/","宿泊型自立訓練","クマゲラの郷","くまげらのさと","0511300063","秋田県北秋田市","鷹巣字北中家下３１−１","0186-67-6110","0186-67-6122","https://www.kyukokai.com/kyukokai/kumageranosato/",40.22374824,140.36273101,"","","","",,,20
"05201","E0000016305","秋田市","医療法人回生会","いりょうほうじんかいせいかい","8410005000517","秋田県秋田市","牛島西一丁目７番５号","018-832-3203","018-831-8780","https://www.kaisei.hello-net.info","宿泊型自立訓練","医療法人回生会　生活訓練事業所　紫陽花","いりょうほうじんかいせいかいせいかつくんれんじぎょうしょあじさい","0510100340","秋田県秋田市","牛島西一丁目６番７号","018-825-5252","018-825-5250","http://www.kaisei.hello-net.info/ajisai.html",39.69587790,140.11434220,"","","","",,,19
"05201","A0000038201","秋田市","医療法人　久幸会","いりょうほうじんきゅうこうかい","4410005000520","秋田県秋田市","下新城中野琵琶沼１２４番地１","018-873-5188","018-873-3828","http://www.kyukokai.com/","宿泊型自立訓練","土崎ハウス","つちざきはうす","0510101504","秋田県秋田市","秋田市","018-853-6230",,,39.71992428,140.10356939,"","","","",,,16
"05201","E0000016349","秋田市","医療法人　久幸会","いりょうほうじんきゅうこうかい","4410005000520","秋田県秋田市","下新城中野琵琶沼１２４番地１","018-873-5188","018-873-3828","http://www.kyukokai.com/","宿泊型自立訓練","手形ハウス","てがたはうす","0510100712","秋田県秋田市","手形字山崎１６４番地２","018-893-6311","018-884-0123",,39.72027233,140.13211141,"","","","",,,6
"13000","E0000082890","東京都","友遊会","ゆうゆうかい","2410005001074","秋田県秋田市","飯島道東１−５−１","018-853-8930","018-845-6778","https://www.kyukokai.com/yuyukai/higashiyamato-hartfull/","宿泊型自立訓練","東大和市総合福祉センターは−とふる","ひがしやまとしそうごうふくしせんたーはーとふる","1314300573","東京都東大和市","桜が丘２−５３−６","042-516-3981","042-516-3984","https://www.kyukokai.com/yuyukai/higashiyamato-hartfull/",35.73493140,139.41887210,"","","","",,,14
"05000","E0000016537","秋田県","社会医療法人　興生会","しゃかいいりょうほうじんこうせいかい","6410005004908","秋田県横手市","根岸町８番地２１横手興生病院","0182-32-2071","0182-32-1668","http://www.kohseikai.com/","宿泊型自立訓練","生活訓練施設のぞみ","せいかつくんれんしせつのぞみ","0510301666","秋田県横手市","上内町４番３３号生活訓練施設のぞみ・やまぶき","0182-32-6726","0182-32-6725","http://www.kohseikai.com/facility/training_facility.html",39.31213186,140.57469670,"","","","",,,33
"05000","E0000016597","秋田県","医療法人　和成会","いりょうほうじんわせいかい",,"秋田県大館市","片山町三丁目１２番地３０","0186-42-5858","0186-43-2338",,"宿泊型自立訓練","医療法人和成会自立訓練生活訓練事業所　友生","いりょうほうじんわせいかいじりつくんれんせいかつくんれんじぎょうしょゆうせい","0510401706","秋田県大館市","大館市","0186-43-6464","0186-43-6465",,40.27140450,140.56428480,"","","","",,,18
"05000","E0000016647","秋田県","医療法人　仁恵会","いりょうほうじんじんけいかい","410005002453 ","秋田県湯沢市","字中屋敷７５医療法人仁恵会","0183-73-3195","0183-73-3197","http://jinkeikai.jp","宿泊型自立訓練","障害者総合支援事業所「松風」","しょうがいしゃそうごうしえんじぎょうしょまつかぜ","0510700859","秋田県湯沢市","山田字中屋敷１５番地の１障害者総合支援事業所「松風」","0183-78-0066","0183-78-0067",,39.15278987,140.45864337,"","","","",,,15
"05000","E0000016910","秋田県","社会福祉法人　藤里町社会福祉協議会","しゃかいふくしほうじんふじさとまちしゃかいふくしきょうぎかい","3410005003747","秋田県山本郡藤里町","藤琴字藤琴４０番地藤里町総合福祉センター","0185-79-2848","0185-79-3330","http://fujisato-shakyo.jp/","宿泊型自立訓練","藤里町社会福祉協議会指定自立訓練（生活訓練）事業所","ふじさとまちしゃかいふくしきょうぎかいしていじりつくんれんせいかつくんれんじぎょうしょ","0512200023","秋田県山本郡藤里町","藤琴字三ツ谷脇１１０番の１自立訓練（生活訓練）事業所　くまげら館","0185-88-8514","0185-88-8524","http://fujisato-shakyo.jp/",40.28236726,140.26320867,"","","","",,,5
"05000","A0000112051","秋田県","医療法人　こだま会","いりょうほうじんこだまかい","1410005003988","秋田県山本郡三種町","森岳字石倉沢１−２","0185-72-4133","","","宿泊型自立訓練","生活塾「自在館」","せいかつじゅくじざいかん","0512200106","秋田県山本郡三種町","森岳字石倉１−２","0185-72-4133","0185-72-4134","https://www.nagashidanomori.com",40.07672008,140.09470079,"","","","",,,
"06201","E0000059007","山形市","山形市","やまがたし","7000020062014","山形県山形市","旅篭町二丁目３番２５号山形市役所","023-641-1212","023-632-7091","https://www.city.yamagata-yamagata.lg.jp","宿泊型自立訓練","蔵王通勤寮","ざおうつうきんりょう","0610100703","山形県山形市","蔵王半郷１３６６番地の２まんさくの丘","023-688-3531","023-688-3532","https://yamagatashi-sj.or.jp",38.19204397,140.31983631,"","","","",,,20
"06000","E0000059312","山形県","特定非営利活動法人　やすらぎの会","とくていひえいりかつどうほうじんやすらぎのかい","6390005004968","山形県鶴岡市","西新斎町２１番８号就労継続支援Ｂ型事業所 あけぼの","0235-23-7626","0235-23-7658",,"宿泊型自立訓練","多機能型事業所「日本海」","たきのうがたじぎょうしょにほんかい","0610400335","山形県酒田市","泉町１１番１８号","0234-28-8426","0234-28-8476",,38.93286730,139.84141965,"","","","",,,12
"06201","A0000084898","山形市","特定非営利活動法人あじさい","とくていひえいりかつどうほうじんあじさい","7390005007739","山形県西村山郡大江町","本郷丁10番地の1","0237-84-7788","0237-84-7789","https://npo-ajisai.jp/","宿泊型自立訓練","自立訓練（生活訓練）むすび深町","じりつくんれんせいかつくんれんむすびふかまち","0610101149","山形県山形市","深町一丁目4番12号","023-666-4471","023-666-4472",,38.23518959,140.31559613,"","","","",,,16
"07203","E0000060552","郡山市","社会福祉法人愛星福祉会","しゃかいふくしほうじんあいせいふくしかい","5380005002528","福島県郡山市","片平町字妙見舘１番地の１","024-952-6412","024-952-6797","https://www.isei.or.jp","宿泊型自立訓練","自立訓練（生活訓練・宿泊型）北天寮","じりつくんれんせいかつくんれんしゅくはくがたほくてんりょう","0710301185","福島県郡山市","片平町字峯三天７番地","024-962-7901","024-962-7903","https://www.isei.or.jp",37.43273530,140.32235841,"","","","",,,20
"07203","E0000060577","郡山市","社会福祉法人郡山コスモス会","しゃかいふくしほうじんこおりやまこすもすかい","9380005002532","福島県郡山市","御前南六丁目13番地","024-962-1220","024-962-1222","https://www.cosmoskai.jp/","宿泊型自立訓練","コスモスリカバリーセンター","こすもすりかばりーせんたー","0710301490","福島県郡山市","大槻町字下町東１４番地の１","024-954-3002","024-954-3138","https://www.cosmoskai.jp/",37.38825388,140.32490123,"","","","",,,18
"07000","E0000018094","福島県","医療法人昨雲会","いりょうほうじんさくうんかい","1380005009287","福島県喜多方市","松山町村松字北原３６３４番地の１","0241-24-3421","0241-24-3426","http://www.sakuunkai.or.jp","宿泊型自立訓練","ひめさゆり荘","ひめさゆりそう","0710800012","福島県喜多方市","松山町鳥見山字上堰下４７７４−８","0241-23-1269","0241-23-1290",,37.68013986,139.87009385,"","","","",,,20
