"都道府県コード又は市区町村コード","NO（※システム内の固有の番号、連番）","指定機関名","法人の名称","法人の名称_かな","法人番号","法人住所（市区町村）","法人住所（番地以降）","法人電話番号","法人FAX番号","法人URL","サービス種別","事業所の名称","事業所の名称_かな","事業所番号","事業所住所（市区町村）","事業所住所（番地以降）","事業所電話番号","事業所FAX番号","事業所URL","事業所緯度","事業所経度","利用可能な時間帯（平日）","利用可能な時間帯（土曜）","利用可能な時間帯（日曜）","利用可能な時間帯（祝日）","定休日","利用可能曜日特記事項（留意事項）","定員"
"03000","A0000014606","岩手県","社会福祉法人　新生会","しゃかいふくしほうじんしんせいかい","4400005002402","岩手県紫波郡矢巾町","室岡１２−１２８−１法人本部事務局","019-611-0242","019-611-0252","https://www.i-shinseikai.jp/","医療型障害児入所施設","みちのく療育園メディカルセンター","みちのくりょういくえんめでぃかるせんたー","0352200018","岩手県紫波郡矢巾町","煙山２４−１みちのく療育園メディカルセンター","019-611-0600","019-611-0601","https://www.i-shinseikai.jp/",39.60599119,141.14295229,"","","","",,,60
"04100","A0000001456","仙台市","社会福祉法人　陽光福祉会","しゃかいふくしほうじんようこうふくしかい","8370005001503","宮城県仙台市青葉区","芋沢字横前１番地の１","022-394-7711","022-394-7714","https://www.yokofuku.or.jp/","医療型障害児入所施設","仙台エコー医療療育センター","せんだいえこーいりょうりょういくせんたー","0455110056","宮城県仙台市青葉区","芋沢字横前１番地の１","022-394-7711","022-394-7714","http://www.yokofuku.or.jp/echosmid/",38.29276957,140.75945508,"","","","",,,110
"04100","A0000001458","仙台市","地方独立行政法人　宮城県立こども病院","ちほうどくりつぎょうせいほうじんみやぎけんりつこどもびょういん","8370005002402","宮城県仙台市青葉区","落合四丁目３番１７号","022-391-5111","022-391-5118","http://www.miyagi-children.or.jp/","医療型障害児入所施設","宮城県立拓桃園","みやぎけんりつたくとうえん","0455110643","宮城県仙台市青葉区","落合四丁目３番１７号","022-391-5111","022-391-5118","http://www.miyagi-children.or.jp/",38.27479208,140.78247375,"","","","",,,
"04100","A0000001465","仙台市","独立行政法人国立病院機構仙台西多賀病院","どくりつぎょうせいほうじんこくりつびょういんきこうせんだいにしたがびょういん","1013205001281","宮城県仙台市太白区","鈎取本町２丁目１１−１１","022-245-2111","022-243-2530","http://www.nishitaga-hosp.jp/","医療型障害児入所施設","独立行政法人国立病院機構仙台西多賀病院","どくりつぎょうせいほうじんこくりつびょういんきこうせんだいにしたがびょういん","0455410068","宮城県仙台市太白区","鈎取本町２丁目１１−１１","022-245-2111","022-243-2530",,38.22648521,140.83364603,"","","","",,,
"05000","E0000017419","秋田県","地方独立行政法人　秋田県立療育機構","ちほうどくりつぎょうせいほうじんあきたけんりつりょういくきこう","7410005001796","秋田県秋田市","南ケ丘一丁目１番２号","018-826-2401","018-826-2407","http://www.airc.or.jp/","医療型障害児入所施設","秋田県立医療療育センター","あきたけんりついりょうりょういくせんたー","0550110373","秋田県秋田市","南ケ丘一丁目１番２号","018-826-2401","018-826-2407","http://www.airc.or.jp/",39.69012107,140.15990166,"","","","",,,100
"05000","E0000017480","秋田県","独立行政法人国立病院機構　あきた病院","どくりつぎょうせいほうじんこくりつびょういんきこうあきたびょういん","1013205001281","秋田県由利本荘市","岩城内道川字井戸ノ沢８４−４０","0184-73-2002","0184-73-2370","https://akita.hosp.go.jp/","医療型障害児入所施設","あきた病院","あきたびょういん","0551010374","秋田県由利本荘市","岩城内道川字井戸ノ沢８４−４０","0184-73-2002","0184-73-2370","https://akita.hosp.go.jp",39.56148933,140.06025642,"","","","",,,
"06000","E0000060133","山形県","山形県","やまがたけん","5000020060003","山形県山形市","松波二丁目８番１号","023-630-2266","023-630-2111","http://www.pref.yamagata.jp/","医療型障害児入所施設","山形県立こども医療療育センター","やまがたけんりつこどもいりょうりょういくせんたー","0650800048","山形県上山市","河崎３−７−１","023-673-3366","023-673-3757","https://www.pref.yamagata.jp/ou/kenkofukushi/091007/",38.15222761,140.26237664,"","","","",,,60
"07000","A0000008961","福島県","福島県","ふくしまけん","7000020070009","福島県福島市","杉妻町２番１６号","024-521-8382","024-521-7747","https://www.pref.fukushima.lg.jp/sec/21810a/","医療型障害児入所施設","福島県総合療育センター","ふくしまけんそうごうりょういくせんたー","0750200115","福島県郡山市","富田町字上ノ台4-1","024-951-0250","024-951-0143","https://www.pref.fukushima.lg.jp/sec/21810a/",37.42883632,140.34647006,"","","","",,,80
"07000","A0000007779","福島県","社会福祉法人　いわき福音協会","しゃかいふくしほうじんいわきふくいんきょうかい","2380005005715","福島県いわき市","平上平窪字羽黒40-44法人本部事務局","0246-23-1903","0246-23-1905","http://i-fukuin.com/index.html","医療型障害児入所施設","福島整肢療護園","ふくしませいしりょうごえん","0750400012","福島県いわき市","平上平窪字古舘１−２","0246-25-8131","0246-22-1259","http://www.ryogoen.jp",37.09267186,140.88874309,"","","","",,,60
"08000","E0000063782","茨城県","社会福祉法人　芳香会","しゃかいふくしほうじんほうこうかい","2050005005541","茨城県古河市","上大野６９８番地","0280-97-1027","0280-97-1112","http://www.houkoukai.or.jp/","医療型障害児入所施設","芳香会病院青嵐荘療育園","ほうこうかいびょういんせいらんそうりょういくえん","0850400011","茨城県古河市","上大野６９８","0280-98-2782","0280-98-4264","http://www.houkoukai.or.jp/",36.21013534,139.77438712,"","","","",,,50
"08000","E0000063703","茨城県","社会福祉法人　愛正会","しゃかいふくしほうじんあいせいかい","6050005007435","茨城県高萩市","大字下手綱字大谷口１９５１番地の１５","0293-24-6322","0293-24-6322","https://www.aiseikai.org/","医療型障害児入所施設","愛正会記念茨城福祉医療センター","あいせいかいきねんいばらきふくしいりょうせんたー","0850100397","茨城県水戸市","元吉田町１８７２-１","029-353-7171","029-353-6112","http://www.aiseikai-kinen-hp.com",36.33900028,140.47428801,"","","","",,,135
"08000","E0000063867","茨城県","社会福祉法人　愛正会","しゃかいふくしほうじんあいせいかい","6050005007435","茨城県高萩市","大字下手綱字大谷口１９５１番地の１５","0293-24-6322","0293-24-6322","https://www.aiseikai.org/","医療型障害児入所施設","水方苑","すいほうえん","0851400010","茨城県高萩市","下手綱１９５１−１５","0293-24-6661","0293-24-6663","http://www.health-care.or.jp/suihou/index.php",36.72866157,140.69083591,"","","","",,,60
"08000","E0000064082","茨城県","独立行政法人　国立病院機構　茨城東病院","どくりつぎょうせいほうじんこくりつびょういんきこういばらきひがしびょういん","1013205001281","茨城県那珂郡東海村","照沼８２５","029-282-1151","029-282-7156","https://www.ibarakihigashi-hospital.jp/","医療型障害児入所施設","独立行政法人　国立病院機構　茨城東病院","どくりつぎょうせいほうじんこくりつびょういんきこういばらきひがしびょういん","0853300010","茨城県那珂郡東海村","照沼８２５","029-282-1151","029-282-7156","https://www.ibarakihigashi-hospital.jp/",36.43763685,140.59534378,"","","","",,,120
"09000","A0000012778","栃木県","地方独立行政法人栃木県立リハビリテーションセンター","ちほうどくりつぎょうせいほうじんとちぎけんりつりはびりてーしょんせんたー","8060005009437","栃木県宇都宮市","駒生町3337-1","028-623-6128","028-623-6129","https://tochigi-riha.jp/","医療型障害児入所施設","栃木県立リハビリテーションセンター　こども療育センター","とちぎけんりつりはびりてーしょんせんたーこどもりょういくせんたー","0950100685","栃木県宇都宮市","駒生町3337-1","028-623-6138","028-623-6139",,36.58374399,139.84488037,"","","","",,,30
"09000","A0000018287","栃木県","社会福祉法人星風会","しゃかいふくしほうじんせいふうかい","8060005005485","栃木県栃木市","田村町928","0282-27-3969","0282-27-5408","http://www.sfk.or.jp/","医療型障害児入所施設","星風会病院星風院","せいふうかいびょういんせいふういん","0950300012","栃木県栃木市","田村町925-2","0282-27-5222","0282-27-5482","http://www.sfk.or.jp/",36.39341668,139.78336263,"","","","",,,60
"09000","E0000065811","栃木県","社会福祉法人邦友会","しゃかいふくしほうじんほうゆうかい","3060005004302","栃木県大田原市","北金丸2600-7","0287-20-5100","0287-20-5121","https://hoyukai.iuhw.ac.jp/","医療型障害児入所施設","なす療育園","なすりょういくえん","0951000017","栃木県大田原市","北金丸２６００番地７","0287-20-5100","0287-20-5121","https://hoyukai.iuhw.ac.jp/",36.87152419,140.07106469,"","","","",,,50
"10000","E0000021272","群馬県","社会福祉法人榛桐会","しゃかいふくしほうじんしんとうかい","9070005002539","群馬県高崎市","大八木町168番地1社会福祉法人榛桐会　さわらび医療福祉センター","027-361-6111","027-361-6112","http://www.shintokai.jp/","医療型障害児入所施設","医療型障害児入所施設めぐみ","いりょうがたしょうがいじにゅうしょしせつめぐみ","1050200029","群馬県高崎市","大八木町168番地1","027-361-6111","027-361-6112","http://www.shintokai.jp/",36.36078283,138.99243416,"","","","",,,105
"10000","E0000021273","群馬県","社会福祉法人二之沢愛育会","しゃかいふくしほうじんにのさわあいいくかい","5070005002889","群馬県高崎市","足門町１４６−１","027-373-2277","027-373-2278","http://www.aiiku-kai.com/","医療型障害児入所施設","群馬整肢療護園（若草病棟）","ぐんませいしりょうごえんわかくさびょうとう","1050200037","群馬県高崎市","足門町１４６−１","027-373-2277","027-273-2278","http://www.gunmaseishi.com",36.40171611,138.98170919,"","","","","","",
"10000","E0000021296","群馬県","社会福祉法人二之沢愛育会","しゃかいふくしほうじんにのさわあいいくかい","5070005002889","群馬県高崎市","足門町１４６−１","027-373-2277","027-373-2278","http://www.aiiku-kai.com/","医療型障害児入所施設","群馬整肢療護園（そよ風病棟）","ぐんませいしりょうごえんそよかぜびょうとう","1050200367","群馬県高崎市","足門町１４６−１","027-373-2277","027-373-2278","http://www.gunmaseishi.com",36.40171611,138.98170919,"","","","","","",
"10000","E0000021336","群馬県","社会福祉法人桐生療育双葉会","しゃかいふくしほうじんきりゅうりょういくふたばかい","9070005005095","群馬県桐生市","広沢町1丁目2648-1","0277-54-1182","0277-53-7003","https://ryouiku-futabakai.or.jp/","医療型障害児入所施設","両毛整肢療護園","りょうもうせいしりょうごえん","1050300035","群馬県桐生市","広沢町１丁目２６４８−１","0277-54-1182","0277-53-7003","https://ryouiku-futabakai.or.jp/",36.39268321,139.33271819,"","","","",,,60
"10000","E0000021425","群馬県","独立行政法人　国立病院機構　渋川医療センター","どくりつぎょうせいほうじんこくりつびょういんきこうしぶかわいりょうせんたー",,"群馬県渋川市","白井３８３番地独立行政法人国立病院機構渋川医療センター","0279-23-1010","0279-23-1011","https://shibukawa.hosp.go.jp/","医療型障害児入所施設","渋川医療センター","しぶかわいりょうせんたー","1050800026","群馬県渋川市","白井３８３番地独立行政法人国立病院機構渋川医療センター","0279-23-1010","0279-23-1011","https://shibukawa.hosp.go.jp/",36.50965174,139.01783726,"","","","",,,100
"10000","E0000021450","群馬県","社会福祉法人希望の家","しゃかいふくしほうじんきぼうのいえ","3070005005126","群馬県みどり市","大間々町大間々２２−４","0277-73-2605","0277-73-6462","http://www.kibounoie.or.jp","医療型障害児入所施設","療育センター　きぼう","りょういくせんたーきぼう","1051200010","群馬県みどり市","大間々町大間々２２−４","0277-73-2605","0277-73-6462","http://www.kibounoie.or.jp",36.41534933,139.28489207,"","","","",,,132
"11100","A0000002392","さいたま市","社会福祉法人　桜楓会","しゃかいふくしほうじんおうふうかい","9030005018828","埼玉県さいたま市岩槻区","馬込２１００","048-797-6915","048-797-6925","http://www.ohfukai.jp","医療型障害児入所施設","医療型障害児入所施設　カリヨンの杜","いりょうがたしょうがいじにゅうしょしせつかりよんのもり","1156508622","埼玉県さいたま市岩槻区","馬込２１００","048-797-6915","048-797-6925","http://www.ohfukai.jp",35.96845412,139.65489405,"","","","",,,40
"11000","A0000023408","埼玉県","社会福祉法人清風会","しゃかいふくしほうじんせいふうかい","4030005013429","埼玉県熊谷市","津田１８５５−１","0493-39-2851","0493-39-2247","http://www.seifu-kai.or.jp","医療型障害児入所施設","福祉医療センター太陽の園","ふくしいりょうせんたーたいようのその","1153100019","埼玉県熊谷市","津田１８５５−１","0493-39-2851",,,36.09450872,139.42579854,"","","","",,,70
"11000","A0000022515","埼玉県","社会福祉法人埼玉県社会福祉事業団","しゃかいふくしほうじんさいたまけんしゃかいふくしじぎょうだん","3030005011879","埼玉県比企郡嵐山町","古里１８４８嵐山郷","0493-62-9191","0493-61-0152","http://sswc-gr.jp/sswc/","医療型障害児入所施設","埼玉県立嵐山郷","さいたまけんりつらんざんごう","1153214315","埼玉県比企郡嵐山町","古里１８４８嵐山郷","0493-62-6221","0493-62-8944","http://sswc-gr.jp/ranzan/",36.10673580,139.30079642,"","","","",,,60
"11000","A0000020341","埼玉県","社会福祉法人東埼玉","しゃかいふくしほうじんひがしさいたま","8030005010496","埼玉県北葛飾郡松伏町","下赤岩２２２番地","048-992-2701","048-992-2702","http://www.nakagawanosato.or.jp","医療型障害児入所施設","中川の郷療育センター","なかがわのさとりょういくせんたー","1151175013","埼玉県北葛飾郡松伏町","下赤岩２２２番地","048-992-2701","048-992-2702","http://nakagawanosato.or.jp",35.90748813,139.84039052,"","","","",,,70
"12100","A0000020623","千葉市","千葉市（社会福祉法人千葉市社会福祉協議会）","ちばし","6000020121002","千葉県千葉市中央区","千葉港１−１","043-245-5227","043-245-5630","https://www.city.chiba.jp/（https://chiba-shakyo.jp）","医療型障害児入所施設","千葉市桜木園","ちばしさくらぎえん","1250115035","千葉県千葉市若葉区","桜木８丁目３１番１５号","043-231-5865","043-231-7862","https://www.shafuku-chiba.jp/sakuragi",35.62641210,140.16519194,"","","","",,,50
"12100","E0000024667","千葉市","社会福祉法人千葉県身体障害者福祉事業団","しゃかいふくしほうじんちばけんしんたいしょうがいしゃふくしじぎょうだん","5040005001522","千葉県千葉市緑区","誉田町１丁目４５番２","043-291-1831","043-291-1857","http://www.chiba-reha.jp/","医療型障害児入所施設","愛育園","あいいくえん","1250120019","千葉県千葉市緑区","誉田町１丁目４５番２","043-291-1831","043-291-1853","http://www.chiba-reha.jp/",35.55717270,140.19228631,"","","","",,,132
"12000","A0000009558","千葉県","社会福祉法人創仁会","しゃかいふくしほうじんそうじんかい","8040005017788","千葉県柏市","酒井根２４事務局","04-7176-7710","04-7176-7718","http://koyoen.jp","医療型障害児入所施設","東葛医療福祉センター光陽園","とうかついりょうふくしせんたーこうようえん","1252100316","千葉県柏市","酒井根24","04-7176-7710","04-7176-7718","http://koyoen.jp",35.81945823,139.96078058,"","","","",,,86
"13000","E0000086826","東京都","東京都","とうきょうと","8000020130001","東京都新宿区","西新宿２−８−１","03-5321-1111",,"https://www.metro.tokyo.lg.jp/","医療型障害児入所施設","東部療育センター","とうぶりょういくせんたー","1350800015","東京都江東区","新砂３−３−２５","03-5632-8070","03-5632-8071","http://www.tobu-ryoiku.jp/",35.66381872,139.83317773,"","","","","","",
"13000","E0000087157","東京都","東京都","とうきょうと","8000020130001","東京都新宿区","西新宿２−８−１","03-5321-1111",,"https://www.metro.tokyo.lg.jp/","医療型障害児入所施設","東京都立北療育医療センター","とうきょうとりつきたりょういくいりょうせんたー","1351700016","東京都北区","十条台１−２−３","03-3908-3001","03-3908-2984","http://www.fukushihoken.metro.tokyo.jp/kitaryou/index.html",35.75403643,139.72307825,"","","","","","",
"13000","E0000087158","東京都","東京都","とうきょうと","8000020130001","東京都新宿区","西新宿２−８−１","03-5321-1111",,"https://www.metro.tokyo.lg.jp/","医療型障害児入所施設","東京都立北療育医療センター","とうきょうとりつきたりょういくいりょうせんたー","1351700024","東京都北区","十条台１−２−３","03-3908-3001","03-3908-2984","http://www.fukushihoken.metro.tokyo.jp/kitaryou/index.html",35.75403643,139.72307825,"","","","","","",
"13000","E0000087545","東京都","東京都","とうきょうと","8000020130001","東京都新宿区","西新宿２−８−１","03-5321-1111",,"https://www.metro.tokyo.lg.jp/","医療型障害児入所施設","府中療育センター","ふちゅうりょういくせんたー","1352900029","東京都府中市","武蔵台２−９−２","042-323-5115","042-322-6207","http://www.fukushihoken.metro.tokyo.jp/fuchuryo/index.html",35.69205074,139.46425281,"","","","","","",
"13000","E0000087851","東京都","東京都","とうきょうと","8000020130001","東京都新宿区","西新宿２−８−１","03-5321-1111",,"https://www.metro.tokyo.lg.jp/","医療型障害児入所施設","東大和療育センター","ひがしやまとりょういくせんたー","1354300012","東京都東大和市","桜が丘３−４４−１０","042-567-0222","042-567-0224","http://www.hmc-smid.jp/index.html",35.73200052,139.42134383,"","","","","","",
"14000","A0000005833","神奈川県","独立行政法人国立病院機構","どくりつぎょうせいほうじんこくりつびょういんきこう","1013205001281","東京都目黒区","東が丘二丁目５番２１号","03-5712-5050","03-5712-5081","https://hosp.go.jp/","医療型障害児入所施設","独立行政法人国立病院機構神奈川病院","どくりつぎょうせいほうじんこくりつびょういんきこうかながわびょういん","1452800467","神奈川県秦野市","落合666番地の1","0463-81-1771","0463-82-7533","http://kanagawa-hosp.jp/",35.38639853,139.23110295,"","","","",,,120
"14000","A0000005835","神奈川県","独立行政法人国立病院機構","どくりつぎょうせいほうじんこくりつびょういんきこう","1013205001281","東京都目黒区","東が丘二丁目５番２１号","03-5712-5050","03-5712-5081","https://hosp.go.jp/","医療型障害児入所施設","独立行政法人国立病院機構箱根病院","どくりつぎょうせいほうじんこくりつびょういんきこうはこねびょういん","1452300476","神奈川県小田原市","風祭412","0465-22-3196","0465-23-1167","http://hakonehosp.com/",35.24750094,139.12877856,"","","","",,,0
"30000","A0000014952","和歌山県","独立行政法人国立病院機構","どくりつぎょうせいほうじんこくりつびょういんきこう","1013205001281","東京都目黒区","東が丘2丁目5番21号","0738-22-3256","0738-23-3104","https://nho.hosp.go.jp/","医療型障害児入所施設","独立行政法人国立病院機構和歌山病院","どくりつぎょうせいほうじんこくりつびょういんきこうわかやまびょういん","3051100018","和歌山県日高郡美浜町","和田1138番地","0738-22-3256","0738-23-3104","http://www.wakayama-hosp.jp/",33.89571040,135.12900400,"","","","",,,163
"33000","A0000015464","岡山県","独立行政法人国立病院機構","どくりつぎょうせいほうじんこくりつびょういんきこう","1013205001281","東京都目黒区","東が丘２丁目５番２１号","03-5712-5050","03-5712-5081","https://nho.hosp.go.jp/","医療型障害児入所施設","独立行政法人国立病院機構南岡山医療センターつくし病棟","どくりつぎょうせいほうじんこくりつびょういんきこうみないおかやまいりょうせんたーつくしびょうとう","3352600161","岡山県都窪郡早島町","早島４０６６","086-482-1121","086-482-3883","https://minamiokayama.hosp.go.jp/",34.61499720,133.82597319,"","","","",,,120
"09000","E0000065689","栃木県","社会福祉法人全国重症心身障害児（者）を守る会","しゃかいふくしほうじんぜんこくじゅうしょうしんしんしょうがいじしゃをまもるかい","7010905000797","東京都世田谷区","三宿2-30-9","03-3413-6781","03-3413-6919","http://ashikaganomori-hospital.jp/","医療型障害児入所施設","あしかがの森足利病院","あしかがのもりあしかがびょういん","0950200014","栃木県足利市","大沼田町６１５","0284-91-0611","0284-91-2867","http://ashikaganomori-hospital.jp/",36.33589241,139.50542656,"","","","","","",
"13119","E0000087205","板橋区","社会福祉法人日本肢体不自由児協会","しゃかいふくしほうじんにほんしたいふじゆうじきょうかい","8011405000188","東京都板橋区","小茂根１−１−７","03-3974-2146","03-3554-6176","http://www.nishikyo.or.jp/","医療型障害児入所施設","心身障害児総合医療療育センター","しんしんしょうがいじそうごういりょうりょういくせんたー","1351900020","東京都板橋区","小茂根１−１−１０","03-3974-2146","03-3554-6176","https://www.ryouiku-net.com/",35.74751660,139.68271522,"","","","",,,98
"13119","E0000087206","板橋区","社会福祉法人日本肢体不自由児協会","しゃかいふくしほうじんにほんしたいふじゆうじきょうかい","8011405000188","東京都板橋区","小茂根１−１−７","03-3974-2146","03-3554-6176","http://www.nishikyo.or.jp/","医療型障害児入所施設","心身障害児総合医療療育センター","しんしんしょうがいじそうごういりょうりょういくせんたー","1351900038","東京都板橋区","小茂根１−１−１０","03-3974-2146","03-3554-6176","https://www.ryouiku-net.com/",35.74751660,139.68271522,"","","","",,,142
"13000","E0000087713","東京都","一般財団法人多摩緑成会","いっぱんざいだんほうじんたまりょくせいかい","5012705000021","東京都小平市","小川西町２−３５−１緑成会病院","042-341-3011","042-345-1392",,"医療型障害児入所施設","緑成会整育園","りょくせいかいせいいくえん","1353400029","東京都小平市","小川町１−７４１−３４","042-341-3013","042-341-3016","https://seiikuen.jp/",35.72726013,139.45002496,"","","","","","",
"13000","E0000087712","東京都","国立研究開発法人　国立精神・神経医療研究センター病院","こくりつけんきゅうかいはつほうじんくにたちせいしんしんけいいりょうけんきゅうせんたーびょういん","6012705001563","東京都小平市","小川東町４−１−１","042-341-2711",,"https://www.ncnp.go.jp/","医療型障害児入所施設","国立研究開発法人　国立精神・神経医療研究センター病院","こくりつけんきゅうかいはつほうじんこくりつせいしんしんけいいりょうけんきゅうせんたーびょういん","1353400011","東京都小平市","小川東町４−１−１","042-341-2711",,"https://www.ncnp.go.jp/hospital/",35.73871233,139.47593880,"","","","",,,6
"13000","E0000087714","東京都","国立研究開発法人　国立精神・神経医療研究センター病院","こくりつけんきゅうかいはつほうじんくにたちせいしんしんけいいりょうけんきゅうせんたーびょういん","6012705001563","東京都小平市","小川東町４−１−１","042-341-2711",,"https://www.ncnp.go.jp/","医療型障害児入所施設","国立研究開発法人　国立精神・神経医療研究センター　病院","こくりつけんきゅうかいはつほうじんこくりつせいしんしんけいいりょうけんきゅうせんたーびょういん","1353400037","東京都小平市","小川東町４−１−１","042-341-2711",,"https://www.ncnp.go.jp/hospital/",35.73871233,139.47593880,"","","","",,,6
"13000","E0000087890","東京都","社会福祉法人　鶴風会","しゃかいふくしほうじんかくふうかい","012805000138 ","東京都武蔵村山市","学園４−１０−１","042-561-2521","042-566-3753","http://kakufuh.com/","医療型障害児入所施設","東京小児療育病院","とうきょうしょうにりょういくびょういん","1354600023","東京都武蔵村山市","学園４−１０−１","042-561-2521","042-566-3753","http://kakufuh.com/",35.74406249,139.39810389,"","","","","","",
"13000","E0000087897","東京都","社会福祉法人日本心身障害児協会","しゃかいふくしほうじんにほんしんしんしょうがいじきょうかい","8013405000151","東京都多摩市","中沢１−３１−１","042-374-2071","042-372-9363","https://www.shimada-ryoiku.or.jp/","医療型障害児入所施設","島田療育センター","しまだりょういくせんたー","1354700021","東京都多摩市","中沢１−３１−１","042-374-2071","042-372-9363","https://www.shimada-ryoiku.or.jp/tama/",35.62198803,139.41149603,"","","","","","",
"14100","A0000015020","横浜市","社会福祉法人恩賜財団済生会支部神奈川県済生会","しゃかいふくしほうじんおんしざいだんさいせいかいしぶかながわけんさいせいかい","3010405001696","神奈川県横浜市神奈川区","西神奈川1丁目13番地10","045-423-2301","045-423-2300","http://skanagawa-saiseikai.jp/","医療型障害児入所施設","重症心身障害児（者）施設サルビア","じゅうしょうしんしんしょうがいじしゃしせつさるびあ","1450100019","神奈川県横浜市鶴見区","下末吉三丁目６番１号","045-576-3000","045-576-3559",,35.52386805,139.67510925,"","","","",,,40
