"都道府県コード又は市区町村コード","NO（※システム内の固有の番号、連番）","指定機関名","法人の名称","法人の名称_かな","法人番号","法人住所（市区町村）","法人住所（番地以降）","法人電話番号","法人FAX番号","法人URL","サービス種別","事業所の名称","事業所の名称_かな","事業所番号","事業所住所（市区町村）","事業所住所（番地以降）","事業所電話番号","事業所FAX番号","事業所URL","事業所緯度","事業所経度","利用可能な時間帯（平日）","利用可能な時間帯（土曜）","利用可能な時間帯（日曜）","利用可能な時間帯（祝日）","定休日","利用可能曜日特記事項（留意事項）","定員"
"04100","E0000057590","仙台市","社会福祉法人　陽光福祉会","しゃかいふくしほうじんようこうふくしかい","8370005001503","宮城県仙台市青葉区","芋沢字横前１番地の１","022-394-7711","022-394-7714","https://www.yokofuku.or.jp/","療養介護","仙台エコー医療療育センター","せんだいえこーいりょうりょういくせんたー","0415100056","宮城県仙台市青葉区","芋沢字横前１番地の１","022-394-7711","022-394-7714","http://www.yokofuku.or.jp/echosmid/",38.29276957,140.75945508,"","","","",,,110
"04100","E0000057995","仙台市","独立行政法人国立病院機構仙台西多賀病院","どくりつぎょうせいほうじんこくりつびょういんきこうせんだいにしたがびょういん","1013205001281","宮城県仙台市太白区","鈎取本町２丁目１１−１１","022-245-2111","022-243-2530","http://www.nishitaga-hosp.jp/","療養介護","独立行政法人国立病院機構仙台西多賀病院","どくりつぎょうせいほうじんこくりつびょういんきこうせんだいにしたがびょういん","0415400019","宮城県仙台市太白区","鈎取本町２丁目１１−１１","022-245-2111","022-243-2530","http://www.nishitaga-hosp.jp/",38.22648521,140.83364603,"","","","","","",
"04100","E0000058128","仙台市","独立行政法人国立病院機構仙台西多賀病院","どくりつぎょうせいほうじんこくりつびょういんきこうせんだいにしたがびょういん","1013205001281","宮城県仙台市太白区","鈎取本町２丁目１１−１１","022-245-2111","022-243-2530","http://www.nishitaga-hosp.jp/","療養介護","独立行政法人国立病院機構仙台西多賀病院","どくりつぎょうせいほうじんこくりつびょういんきこうせんだいにしたがびょういん","0415401116","宮城県仙台市太白区","鈎取本町２丁目１１−１１","022-245-2111","022-243-2530",,38.22648521,140.83364603,"","","","","","",
"04000","E0000015779","宮城県","独立行政法人国立病院機構宮城病院","どくりつぎょうせいほうじんこくりつびょういんきこうみやぎびょういん","1013205001281","宮城県亘理郡山元町","高瀬字合戦原１００","0223-37-1131","0223-37-3316","http://www.mnh.go.jp/","療養介護","独立行政法人国立病院機構宮城病院","どくりつぎょうせいほうじんこくりつびょういんきこうみやぎびょういん","0412400046","宮城県亘理郡山元町","高瀬字合戦原１００","0223-37-1131","0223-37-3316","http://www.mnh.go.jp/",37.94306820,140.89178980,"","","","",,,130
"05201","A0000001961","秋田市","地方独立行政法人　秋田県立療育機構","ちほうどくりつぎょうせいほうじんあきたけんりつりょういくきこう","7410005001796","秋田県秋田市","南ケ丘一丁目１番２号","018-826-2401","018-826-2407","http://www.airc.or.jp/","療養介護","秋田県立医療療育センター","あきたけんりついりょうりょういくせんたー","0510100548","秋田県秋田市","南ケ丘一丁目１番２号","018-826-2401","018-826-2407","http://www.airc.or.jp/",39.69012107,140.15990166,"","","","",,,
"05000","E0000016710","秋田県","独立行政法人国立病院機構　あきた病院","どくりつぎょうせいほうじんこくりつびょういんきこうあきたびょういん","1013205001281","秋田県由利本荘市","岩城内道川字井戸ノ沢８４−４０","0184-73-2002","0184-73-2370","https://akita.hosp.go.jp/","療養介護","独立行政法人国立病院機構　あきた病院","どくりつぎょうせいほうじんこくりつびょういんきこうあきたびょういん","0511000093","秋田県由利本荘市","岩城内道川字井戸ノ沢８４−４０","0184-73-2002","0184-73-2370","https://akita.hosp.go.jp/",39.56148933,140.06025642,"","","","",,,160
"05000","E0000016721","秋田県","独立行政法人国立病院機構　あきた病院","どくりつぎょうせいほうじんこくりつびょういんきこうあきたびょういん","1013205001281","秋田県由利本荘市","岩城内道川字井戸ノ沢８４−４０","0184-73-2002","0184-73-2370","https://akita.hosp.go.jp/","療養介護","独立行政法人国立病院機構　あきた病院","どくりつぎょうせいほうじんこくりつびょういんきこうあきたびょういん","0511000200","秋田県由利本荘市","岩城内道川字井戸ノ沢８４−４０","0184-73-2002","0184-73-2370","https://akita.hosp.go.jp",39.56148933,140.06025642,"","","","",,,130
"06000","E0000059414","山形県","山形県","やまがたけん","5000020060003","山形県山形市","松波二丁目８番１号","023-630-2266","023-630-2111","http://www.pref.yamagata.jp/","療養介護","山形県立こども医療療育センター","やまがたけんりつこどもいりょうりょういくせんたー","0610800047","山形県上山市","河崎３−７−１","023-673-3366","023-673-3757","https://www.pref.yamagata.jp/ou/kenkofukushi/091007/",38.15139500,140.26252720,"","","","",,,60
"06201","E0000058969","山形市","独立行政法人国立病院機構山形病院","どくりつぎょうせいほうじんこくりつびょういんきこうやまがたびょういん","1013205001281","山形県山形市","行才１２６番地２","023-684-5566","023-684-2519","https://www.hosp.go.jp/index.html","療養介護","独立行政法人国立病院機構山形病院","どくりつぎょうせいほうじんこくりつびょういんきこうやまがたびょういん","0610100323","山形県山形市","行才１２６番地２","023-684-5566","023-684-2519","http://www.hosp.go.jp/~yamagata/",38.28870409,140.30925145,"","","","",,,100
"07204","E0000017954","いわき市","社会福祉法人いわき福音協会","しゃかいふくしほうじんいわきふくいんきょうかい","2380005005715","福島県いわき市","平上平窪字羽黒４０番地の４４法人本部事務局","0246-23-1903","0246-23-1905","http://i-fukuin.com","療養介護","福島整肢療護園","ふくしませいしりょうごえん","0710401555","福島県いわき市","平上平窪字古舘１の２","0246-25-8131","0246-22-1259","http://www.ryogoen.jp",37.09267186,140.88874309,"","","","",,,60
"07204","E0000017831","いわき市","独立行政法人国立病院機構いわき病院","どくりつぎょうせいほうじんこくりつびょういんきこういわきびょういん","1013205001281","福島県いわき市","小名浜野田字八合88-1","0246-88-7101","0246-88-7075","https://iwaki.hosp.go.jp/","療養介護","独立行政法人国立病院機構いわき病院","どくりつぎょうせいほうじんこくりつびょういんきこういわきびょういん","0710400532","福島県いわき市","小名浜野田字八合88-1","0246-88-7101","0246-88-7075","https://iwaki.hosp.jp/",36.98175298,140.88057729,"","","","",,,104
"07000","E0000018083","福島県","独立行政法人国立病院機構福島病院","どくりつぎょうせいほうじんこくりつびょういんきこうふくしまびょういん","1013205001281","福島県須賀川市","芦田塚１３","0248-75-2131","0248-76-2382","https://fukushima.hosp.go.jp/","療養介護","独立行政法人国立病院機構福島病院","どくりつぎょうせいほうじんこくりつびょういんきこうふくしまびょういん","0710700378","福島県須賀川市","芦田塚１３","0248-75-2131","0248-76-2382",,37.29196855,140.38698623,"","","","",,,180
"08201","E0000060752","水戸市","茨城県","いばらきけん","050005000504 ","茨城県水戸市","杉崎町１４６０番地","029-259-9666","029-259-9677","https://www.ibaraki-fukusi.jp/","療養介護","茨城県立あすなろの郷","いばらきけんりつあすなろのさと","0810100198","茨城県水戸市","杉崎町１４６０","029-259-3121","029-259-6904","https://asunaronosato.or.jp/",36.38927525,140.34309786,"","","","",,,40
"08000","E0000061144","茨城県","社会福祉法人　芳香会","しゃかいふくしほうじんほうこうかい","2050005005541","茨城県古河市","上大野６９８番地","0280-97-1027","0280-97-1112","http://www.houkoukai.or.jp/","療養介護","芳香会病院青嵐荘療育園","ほうこうかいびょういんせいらんしょうりょういくえん","0810400077","茨城県古河市","上大野６９８","0280-98-2782","0280-98-4264","http://www.houkoukai.or.jp/",36.21013560,139.77438760,"","","","",,,50
"08000","E0000061420","茨城県","社会福祉法人　愛正会","しゃかいふくしほうじんあいせいかい","6050005007435","茨城県高萩市","大字下手綱字大谷口１９５１番地の１５","0293-24-6322","0293-24-6322","https://www.aiseikai.org/","療養介護","水方苑","すいほうえん","0811400084","茨城県高萩市","下手綱１９５１−１５","0293-24-6661","0293-24-6663","http://www.health-care.or.jp/suihou/index.php",36.72870045,140.69086920,"","","","",,,60
"08201","E0000060901","水戸市","社会福祉法人　愛正会","しゃかいふくしほうじんあいせいかい","6050005007435","茨城県高萩市","大字下手綱字大谷口１９５１-１５","0293-24-6322","0293-24-6322","http://www.aiseikai.org/","療養介護","愛正会記念茨城福祉医療センター","あいせいかいきねんいばらきふくしいりょうせんたー","0810101725","茨城県水戸市","元吉田町1872-1","029-353-7171","029-353-6112","https://www.aiseikai-kinen-hp.com",36.33900028,140.47428801,"","","","",,,135
"08000","E0000062345","茨城県","独立行政法人　国立病院機構　茨城東病院","どくりつぎょうせいほうじんこくりつびょういんきこういばらきひがしびょういん","1013205001281","茨城県那珂郡東海村","照沼８２５","029-282-1151","029-282-7156","https://www.ibarakihigashi-hospital.jp/","療養介護","独立行政法人　国立病院機構　茨城東病院","どくりつぎょうせいほうじんこくりつびょういんきこういばらきひがしびょういん","0813300068","茨城県那珂郡東海村","照沼８２５","029-282-1151","029-282-7156","https://www.ibarakihigashi-hospital.jp/",36.43763685,140.59534378,"","","","",,,120
"09201","E0000019380","宇都宮市","独立行政法人　国立病院機構宇都宮病院","どくりつぎょうせいほうじんこくりつびょういんきこううつのみやびょういん","1013205001281","栃木県宇都宮市","下岡本町2160","028-673-2111","028-673-6148","","療養介護","独立行政法人国立病院機構宇都宮病院","どくりつぎょうせいほうじんこくりつびょういんきこううつのみやびょういん","0912100054","栃木県宇都宮市","下岡本町2160","028-673-2111","028-673-6148","https://utsunomiya.hosp.go.jp/",36.59887851,139.93843539,"","","","",,,100
"09203","E0000066008","栃木市","社会福祉法人星風会","しゃかいふくしほうじんせいふうかい","8060005005485","栃木県栃木市","田村町928","0282-27-3969","0282-27-5408","http://www.sfk.or.jp","療養介護","星風会病院星風院","せいふうかいびょういんせいふういん","0910300169","栃木県栃木市","田村町925-2","0282-27-5222","0282-27-5482",,36.39341668,139.78336263,"","","","",,,60
"09000","E0000064715","栃木県","社会福祉法人邦友会","しゃかいふくしほうじんほうゆうかい","3060005004302","栃木県大田原市","北金丸2600-7","0287-20-5100","0287-20-5121","https://hoyukai.iuhw.ac.jp/","療養介護","なす療育園","なすりょういくえん","0911000149","栃木県大田原市","北金丸2600-7","0287-20-5100","0287-20-5121","https://hoyukai.iuhw.ac.jp/",36.87154120,140.07102070,"","","","",,,50
"10202","E0000019832","高崎市","社会福祉法人榛桐会","しゃかいふくしほうじんしんとうかい","9070005002539","群馬県高崎市","大八木町168番地1社会福祉法人榛桐会　さわらび医療福祉センター","027-361-6111","027-361-6112","http://www.shintokai.jp/","療養介護","さわらび医療福祉センター","さわらびいりょうふくしせんたー","1010200606","群馬県高崎市","大八木町168番地1","027-361-6111","027-361-6112","http://www.shintokai.jp/",36.36078283,138.99243416,"","","","",,,105
"10202","A0000006345","高崎市","社会福祉法人二之沢愛育会","しゃかいふくしほうじんにのさわあいいくかい","5070005002889","群馬県高崎市","足門町146-1","027-373-2277","027-373-2278","https://www.aiiku-kai.com/","療養介護","群馬整肢療護園","ぐんませいしりょうごえん","1010200267","群馬県高崎市","足門町１４６−１","027-373-2277","027-373-2278",,36.40171630,138.98170980,"","","","",,,110
"10000","E0000019970","群馬県","社会福祉法人桐生療育双葉会","しゃかいふくしほうじんきりゅうりょういくふたばかい","9070005005095","群馬県桐生市","広沢町1丁目2648-1","0277-54-1182","0277-53-7003","https://ryouiku-futabakai.or.jp/","療養介護","療養介護サービス事業所　両毛整肢療護園","りょうようかいごさーびすじぎょうしょりょうもうせいしりょうごえん","1010300182","群馬県桐生市","広沢町１丁目２６４８−１","0277-54-1182","0277-54-7003","https://ryouiku-futabakai.or.jp/",36.39264190,139.33280720,"","","","",,,60
"10000","E0000020297","群馬県","独立行政法人　国立病院機構　渋川医療センター","どくりつぎょうせいほうじんこくりつびょういんきこうしぶかわいりょうせんたー",,"群馬県渋川市","白井３８３番地独立行政法人国立病院機構渋川医療センター","0279-23-1010","0279-23-1011","https://shibukawa.hosp.go.jp/","療養介護","独立行政法人　国立病院機構　渋川医療センター","どくりつぎょうせいほうじんこくりつびょういんきこうしぶかわいりょうせんたー","1010800165","群馬県渋川市","白井３８３番地独立行政法人国立病院機構渋川医療センター","0279-23-1010","0279-23-1011","https://shibukawa.hosp.go.jp/",36.50965174,139.01783726,"","","","",,,100
"10000","E0000020412","群馬県","社会福祉法人希望の家","しゃかいふくしほうじんきぼうのいえ","3070005005126","群馬県みどり市","大間々町大間々２２−４","0277-73-2605","0277-73-6462","http://www.kibounoie.or.jp","療養介護","療育センター　きぼう","りょういくせんたきぼう","1011200035","群馬県みどり市","大間々町大間々２２−４","0277-73-2605","0277-73-6462","http://www.kibounoie.or.jp",36.41534933,139.28489207,"","","","",,,132
"11100","A0000038717","さいたま市","社会福祉法人　桜楓会","しゃかいふくしほうじんおうふうかい","9030005018828","埼玉県さいたま市岩槻区","馬込２１００","048-797-6915","048-797-6925","http://www.ohfukai.jp","療養介護","医療型障害児入所施設　カリヨンの杜","いりょうがたしょうがいじにゅうしょしせつかりよんのもり","1116510544","埼玉県さいたま市岩槻区","馬込２１００番地","048-797-6915","048-797-6925",,35.96847635,139.65496348,"","","","",,,2
"11000","E0000067892","埼玉県","社会福祉法人清風会","しゃかいふくしほうじんせいふうかい","4030005013429","埼玉県熊谷市","津田１８５５−１","0493-39-2851","0493-39-2247","http://www.seifu-kai.or.jp","療養介護","福祉医療センター太陽の園","ふくしいりょうせんたーたいようのその","1113100208","埼玉県熊谷市","津田１８５５−１","0493-39-2851","0493-39-2247","http://www.seifu-kai.or.jp",36.09450872,139.42579854,"","","","",,,70
"11000","E0000067413","埼玉県","社会福祉法人 埼玉医療福祉会","しゃかいふくしほうじんさいたまいりょうふくしかい","4030005011028","埼玉県入間郡毛呂山町","毛呂本郷３８","049-276-2088","049-276-1739","https://www.saitama-mwa.or.jp/","療養介護","光の家療育センター","ひかりのいえりょういくせんたー","1112433451","埼玉県入間郡毛呂山町","小田谷瀬田１６２","049-276-1357","049-295-5103",,35.94155240,139.31599520,"","","","",,,332
"11000","E0000067985","埼玉県","社会福祉法人埼玉県社会福祉事業団","しゃかいふくしほうじんさいたまけんしゃかいふくしじぎょうだん","3030005011879","埼玉県比企郡嵐山町","古里１８４８嵐山郷","0493-62-9191","0493-61-0152","http://sswc-gr.jp/sswc/","療養介護","埼玉県立嵐山郷","さいたまけんりつらんざんごう","1113214322","埼玉県比企郡嵐山町","古里１８４８嵐山郷","0493-62-6221","0493-62-8944","http://sswc-gr.jp/ranzan/",36.10673580,139.30079642,"","","","",,,60
"11000","E0000066775","埼玉県","社会福祉法人東埼玉","しゃかいふくしほうじんひがしさいたま","8030005010496","埼玉県北葛飾郡松伏町","下赤岩２２２番地","048-992-2701","048-992-2702","https://www.nakagawanosato.or.jp","療養介護","中川の郷療育センター","なかがわのさとりょういくせんたー","1111175020","埼玉県北葛飾郡松伏町","下赤岩２２２番地","048-992-2701","048-992-2702","https://nakagawanosato.or.jp",35.90748813,139.84039052,"","","","",,,72
"12100","E0000023064","千葉市","千葉市（社会福祉法人千葉市社会福祉協議会）","ちばし","6000020121002","千葉県千葉市中央区","千葉港１−１","043-245-5227","043-245-5630","https://www.city.chiba.jp/（https://chiba-shakyo.jp）","療養介護","千葉市桜木園","ちばしさくらぎえん","1210101174","千葉県千葉市若葉区","桜木８丁目３１番１５号","043-231-5865","043-231-7862","https://www.shafuku-chiba.jp/sakuragi",35.62641210,140.16519194,"","","","",,,50
"12100","E0000023066","千葉市","独立行政法人国立病院機構千葉東病院","どくりつぎょうせいほうじんこくりつびょういんきこうちばひがしびょういん","1013205001281","千葉県千葉市中央区","仁戸名町６７３番地","043-261-5171","043-268-2613","http://www.chiba-easthp.jp/","療養介護","独立行政法人国立病院機構千葉東病院","どくりつぎょうせいほうじんこくりつびょういんきこうちばひがしびょういん","1210101182","千葉県千葉市中央区","仁戸名町６７３番地","043-261-5171","043-268-2613","http://www.chiba-easthp.jp/",35.58357610,140.16020510,"","","","",,,120
"12100","E0000023061","千葉市","社会福祉法人千葉県身体障害者福祉事業団","しゃかいふくしほうじんちばけんしんたいしょうがいしゃふくしじぎょうだん","5040005001522","千葉県千葉市緑区","誉田町１丁目４５番２","043-291-1831","043-291-1857","http://www.chiba-reha.jp/","療養介護","愛育園","あいいくえん","1210101158","千葉県千葉市緑区","誉田町１丁目４５番２","043-291-1831","043-291-1853","http://www.chiba-reha.jp/",35.55717330,140.19228560,"","","","",,,132
"12000","E0000071220","千葉県","社会福祉法人ロザリオの聖母会","しゃかいふくしほうじんろざりおのせいぼかい","9040005012169","千葉県旭市","野中４０１７ロザリオの聖母会　法人本部","0479-60-0600","0479-60-0660","https://www.rosario.jp/","療養介護","聖母療育園","せいぼりょういくえん","1211400195","千葉県旭市","野中３８３１","0479-60-0602","0479-60-0662","http://www.rosario.jp/seiboryo",35.70362502,140.68309620,"","","","",,,50
"12217","E0000023611","柏市","社会福祉法人創仁会","しゃかいふくしほうじんそうじんかい","8040005017788","千葉県柏市","酒井根24番地","04-7176-7710","04-7176-7718","https://koyoen.jp","療養介護","東葛医療福祉センター光陽園","とうかついりょうふくしせんたーこうようえん","1212101248","千葉県柏市","酒井根24番地","04-7176-7710","04-7176-7718","https://koyoen.jp",35.81945823,139.96078058,"","","","",,,86
"12000","E0000072401","千葉県","独立行政法人国立病院機構下志津病院","どくりつぎょうせいほうじんこくりつびょういんきこうしもしづびょういん","1013205001281","千葉県四街道市","鹿渡９３４の５","043-422-2511","043-421-3007",,"療養介護","独立行政法人国立病院機構下志津病院","どくりつぎょうせいほうじんこくりつびょういんきこうしもしづびょういん","1214400119","千葉県四街道市","鹿渡９３４の５","043-422-2511","043-421-3007",,35.66511875,140.16625547,"","","","",,,90
"12000","E0000072417","千葉県","独立行政法人国立病院機構下志津病院","どくりつぎょうせいほうじんこくりつびょういんきこうしもしづびょういん","1013205001281","千葉県四街道市","鹿渡９３４の５","043-422-2511","043-421-3007",,"療養介護","独立行政法人国立病院機構下志津病院","どくりつぎょうせいほうじんこくりつびょういんきこうしもしづびょういん","1214400259","千葉県四街道市","鹿渡934-5","043-422-2511","043-421-3007","",35.66542694,140.16519728,"","","","",,,120
"13000","E0000076298","東京都","東京都","とうきょうと","8000020130001","東京都新宿区","西新宿２−８−１","03-5321-1111",,"https://www.metro.tokyo.lg.jp/","療養介護","東京都立東部療育センター","とうきょうとりつとうぶりょういくせんたー","1310801202","東京都江東区","新砂３−３−２５","03-5632-8070","03-5632-8071","http://www.tobu-ryoiku.jp/",35.66381880,139.83317790,"","","","","","",
