"都道府県コード又は市区町村コード","NO（※システム内の固有の番号、連番）","指定機関名","法人の名称","法人の名称_かな","法人番号","法人住所（市区町村）","法人住所（番地以降）","法人電話番号","法人FAX番号","法人URL","サービス種別","事業所の名称","事業所の名称_かな","事業所番号","事業所住所（市区町村）","事業所住所（番地以降）","事業所電話番号","事業所FAX番号","事業所URL","事業所緯度","事業所経度","利用可能な時間帯（平日）","利用可能な時間帯（土曜）","利用可能な時間帯（日曜）","利用可能な時間帯（祝日）","定休日","利用可能曜日特記事項（留意事項）","定員"
"01100","E0000008365","札幌市","合同会社　さっぽろ社会福祉活動事務所","ごうどうがいしゃさっぽろしゃかいふくしかつどうじむしょ","8430003002249","北海道札幌市中央区","南１１条西１丁目５−１６カサウィスタリア２２７号","011-520-2771","011-520-2777","https://www.sapporo-fukushi.net/","地域相談支援（地域移行支援）","さっぽろ社会福祉士事務所","さっぽろしゃかいふくししじむしょ","0130102429","北海道札幌市中央区","南６条西11丁目1285−１共済ハウス2階","011-520-2771","011-520-2777","https://www.sapporo-fukushi.net/",43.05194311,141.34090279,"09:00-17:00","","","","土日祝　年末年始",,
"01100","E0000008359","札幌市","社会福祉法人　あむ","しゃかいふくしほうじんあむ","2430005005354","北海道札幌市中央区","南９条西１３丁目１−４０南9条通サポートセンター","011-206-6373","011-206-6229","http://www.amu.or.jp","地域相談支援（地域移行支援）","相談室　ぽぽ","そうだんしつぽぽ","0130100894","北海道札幌市中央区","南十六条西７丁目２−２０トーコービル７階","011-522-4112","011-562-6600","http://www.amu.or.jp/",43.03803942,141.34963896,"09:00-18:00","","","","土曜、日曜、祝日",,
"01100","E0000008362","札幌市","社会福祉法人　あむ","しゃかいふくしほうじんあむ","2430005005354","北海道札幌市中央区","南９条西１３丁目１−４０南9条通サポートセンター","011-206-6373","011-206-6229","http://www.amu.or.jp","地域相談支援（地域移行支援）","さっぽろ地域づくりネットワーク　ワン・オール","さっぽろちいきづくりねっとわーくわんおーる","0130102007","北海道札幌市中央区","南８条西２丁目市民活動プラザ星園３０２号室","011-213-0171","011-213-0172","http://one-all.net/",43.05085360,141.35724650,"","","","","土曜日　日曜日　祝日",,
"01100","E0000008581","札幌市","社会福祉法人　渓仁会","しゃかいふくしほうじんけいじんかい","5430005000583","北海道札幌市中央区","北３条西２８丁目２番１号サンビル５Ｆ","011-640-6767","011-640-6768","http://www.keijinkai.com","地域相談支援（地域移行支援）","相談室　こころ　ていね","そうだんしつこころていね","0130900137","北海道札幌市手稲区","前田２条１０丁目１番７号","011-685-2861","011-685-3228","",43.12049900,141.24973998,"09:00-17:30","","","","土日祝日。年末年始（１２月３０日〜１月３日）。","事前予約がある場合には利用可能時間帯以外にも対応する場合あり。",
"01100","E0000008368","札幌市","社会福祉法人　光の森学園","しゃかいふくしほうじんひかりのもりがくえん","8430005000606","北海道札幌市中央区","盤渓２５９番地の５","011-615-2401","011-613-1409","http://www.hikarinomori-g.or.jp/","地域相談支援（地域移行支援）","相談支援センター　ひかり","そうだんしえんせんたーひかり","0130102460","北海道札幌市中央区","盤渓２５９番地の５","011-615-2401","011-613-1409","http://www.hikarinomori-g.or.jp/",43.03514640,141.26754900,"10:00-18:00","","","","土・日・祝・祭日、年末年始（12月29日から1月3日）",,
"01100","E0000008353","札幌市","特定非営利活動法人　札幌市精神障害者家族連合会","とくていひえいりかつどうほうじんさっぽろしせいしんしょうがいしゃかぞくれんごうかい","2430005003110","北海道札幌市中央区","南8条西2丁目5-74市民活動プラザ星園204","011-596-8887","011-596-7374","http://www.sakkaren.com/","地域相談支援（地域移行支援）","地域生活支援センターさっぽろ","ちいきせいかつしえんせんたーさっぽろ","0130100274","北海道札幌市中央区","大通西１９丁目ＷＥＳＴ１９　５Ｆ","011-622-1118","011-622-1073","",43.05668930,141.32805076,"","","","","","",
"01100","A0000026972","札幌市","Ｏｎｅ Ｒａｉ’ｓ　株式会社","わんれいずかぶしきがいしゃ","0110102530   ","北海道札幌市中央区","南1条西２丁目５番地南一条Ｋビル 8階","011-213-1012","011-213-1032",,"地域相談支援（地域移行支援）","さっぽろ大通り相談支援センター","さっぽろおおどおりそうだんしえんせんたー","0130103625","北海道札幌市中央区","南１条西２丁目５番地　南一条Ｋビル８Ｆ","011-205-0157","011-213-1032",,43.05905670,141.35475398,"10:00-16:00","","","","土曜・日曜・祝日　12月29日〜1月3日",,
"01100","A0000070650","札幌市","合同会社　Ｂest Life Partner","ごうどうがいしゃべすとらいふぱーとなー",,"北海道札幌市北区","新琴似８条１３丁目３番１４号","011-299-8467","011-299-8468",,"地域相談支援（地域移行支援）","相談室　Ｂｅ　Ｈａｐｐｙ","そうだんしつびーはっぴー","0130204514","北海道札幌市北区","新琴似八条13丁目３番１４号","011-299-8467","011-299-8468",,43.12293889,141.31428653,"","","","",,,
"01100","A0000105640","札幌市","合同会社　苺","ごうどうがいしゃいちご","6430003011334","北海道札幌市北区","屯田四条３丁目１０番１３号","011-773-7778","011-773-7779","","地域相談支援（地域移行支援）","相談室いちご","そうだんしついちご","0130505936","北海道札幌市豊平区","月寒東三条３丁目２−６","011-827-1545","011-857-1509","https://www.ichigosupportweb.com",43.03876861,141.40077044,"","","","",,,
"01100","A0000095496","札幌市","特定非営利活動法人Ｓｔｅｐ　ｂｙ　Ｓｔｅｐ　札幌","とくていひえいりかつどうほうじんすてっぷばいすてっぷさっぽろ","5430005013833","北海道札幌市北区","北二十五条西５丁目３−２３","011-500-2829","011-214-0546","","地域相談支援（地域移行支援）","相談室　あすなろ","そうだんしつあすなろ","0130204563","北海道札幌市北区","北二十五条西５丁目３番２３号リズムKITA２５","011-214-0547","011-500-2829","",43.09214122,141.34177239,"","","","",,,
"01100","E0000008415","札幌市","一般社団法人北海道ケアマネジメントサポートリンク","いっぱんしゃだんほうじんほっかいどうけあまねじめんとさぽーとりんく","4430005012530","北海道札幌市北区","北１０条西４丁目１番地９ＳＣビル２階","011-594-8608","011-594-8358","http://www.care-support-link.jp/","地域相談支援（地域移行支援）","さにーさいど","さにーさいど","0130203706","北海道札幌市北区","北１０条西４丁目１番地ＳＣビル２階","011-594-8357","011-594-8358",,43.07280400,141.34831770,"09:00-17:00","","","","土曜　日曜　祝日",,
"01100","A0000053590","札幌市","株式会社　双葉","かぶしきがいしゃふたば","1430001068182","北海道札幌市北区","南あいの里3丁目11番17号","011-790-7897","011-790-7231",,"地域相談支援（地域移行支援）","相談支援事業所　双葉","そうだんしえんじぎょうしょふたば","0130204472","北海道札幌市北区","新川三条７丁目１−６５新川３・７ビル３階","011-790-7897","011-790-7231",,43.09064413,141.34059480,"","","","",,,
"01100","E0000008403","札幌市","社会福祉法人　札幌協働福祉会","しゃかいふくしほうじんさっぽろきょうどうふくしかい","5430005000633","北海道札幌市北区","あいの里１条６丁目１番２号拓北・あいの里福祉センター","011-770-5111","011-770-5112","http://sapporo-kyoudoufukusikai.jp","地域相談支援（地域移行支援）","相談室　キートス","そうだんしつきーとす","0130202070","北海道札幌市北区","あいの里１条６丁目１−２　１Ｆ","011-299-2311","011-792-4371","",43.15546370,141.40002770,"08:30-17:00","","","","土曜日、日曜日、祝日、年末年始（12月29日〜1月3日）",,
"01100","E0000008400","札幌市","特定非営利活動法人　地域障害者活動支援センター　創生もえぎ","とくていひえいりかつどうほうじんちいきしょうがいしゃかつどうしえんせんたーそうせいもえぎ","3430005004594","北海道札幌市北区","北三十三条西１０丁目３−１","011-299-9611","011-299-9612","http://souseimoegi.or.jp","地域相談支援（地域移行支援）","相談室　らっく","そうだんしつらっく","0130202062","北海道札幌市北区","北３８条西４丁目１−５スノーベル麻生１Ｆ","011-769-0981","011-726-8511","",43.10551726,141.33983841,"","","","","","",
"01100","A0000074676","札幌市","株式会社　ホーム","かぶしきがいしゃほーむ","1430001074503","北海道札幌市北区","東茨戸二条１丁目８番１号","011-788-7263","011-788-7268","","地域相談支援（地域移行支援）","相談室　ｈｏｍｅ","そうだんしつほーむ","0130301518","北海道札幌市東区","伏古１０条２丁目１９−１３","011-788-7531","011-792-5579","",43.09486196,141.39594802,"09:00-18:00","","","","土曜日、日曜日、祝祭日","８月１３日から８月１６日、１２月３０日から１月３日を除く",
"01100","A0000113848","札幌市","合同会社うららかサン","ごうどうがいしゃうららかさん","5430003015922","北海道札幌市東区","東苗穂十四条３丁目２２−３View１０２号室","070-9040-8341",,,"地域相談支援（地域移行支援）","計画相談うららか","けいかくそうだんうららか","0130301567","北海道札幌市東区","東苗穂十四条３丁目２２−３View１０２号室","070-90408341",,,43.10906977,141.42700332,"","","","",,,
"01100","E0000008446","札幌市","一般社団法人　札幌福祉就労支援センター","いっぱんしゃだんほうじんさっぽろふくししゅうろうしえんせんたー","5430005011135","北海道札幌市東区","北３3条東１７丁目4-18一般社団法人　札幌福祉就労支援センター","011-786-3466","011-788-2602","https://www.sapporo-hukushi.jp/","地域相談支援（地域移行支援）","相談室　みち","そうだんしつみち","0130301005","北海道札幌市東区","北３３条東１７丁目４番１８号","011-768-8544","011-788-2602",,43.10429033,141.37225474,"","","","",,,
"01100","E0000008436","札幌市","エール株式会社","えーるかぶしきがいしゃ","8430003004212","北海道札幌市東区","北２５条東９丁目２−１０本間ビル","011-768-7350","011-768-7351","http://www.yell.n25.jp","地域相談支援（地域移行支援）","相談室　こると","そうだんしつこると","0130300494","北海道札幌市東区","北２５条東９丁目２−１０本間ビル","011-768-8366","011-768-7351","http://www.yell.n25.jp",43.09505300,141.36262590,"10:00-17:00","","","","土日祝日（年末年始・ＧＷ含む）",,
"01100","E0000008443","札幌市","株式会社こころ","かぶしきがいしゃこころ","9430003006728","北海道札幌市東区","北１７条東１５丁目４番２０号リベル元町２０８","011-702-7777","011-702-7778",,"地域相談支援（地域移行支援）","相談支援センター　ほほえみ","そうだんしえんせんたーほほえみ","0130300841","北海道札幌市東区","北２３条東１２丁目３−１５モトマチメイワ　１Ｆ","011-702-7777","011-702-7778",,43.09322730,141.36683600,"09:00-18:00","09:00-18:00","09:00-18:00","09:00-18:00","土曜、日曜、祝日","休日、夜間は携帯電話に転送される。",
"01100","E0000008566","札幌市","社会福祉法人　ＨＯＰ","しゃかいふくしほうじんえいちおーぴー","4430005003901","北海道札幌市東区","北十四条東１４丁目２番５号","011-299-2032","011-299-2033","https://www.hop.or.jp/","地域相談支援（地域移行支援）","ぐらんぐらん","ぐらんぐらん","0130700289","北海道札幌市西区","二十四軒４条６丁目３番4号","011-688-5066","011-612-2250","https://www.hop.or.jp/",43.07215327,141.30458226,"09:00-17:00","","","","土日祝、12月29日から1月3日",,
"01100","E0000008391","札幌市","社会福祉法人　さっぽろひかり福祉会","しゃかいふくしほうじんさっぽろひかりふくしかい","1430005003648","北海道札幌市東区","北33条東14丁目5-1","011-733-3774","011-731-0211","http://sapporohikari.or.jp/","地域相談支援（地域移行支援）","相談室　あさかげ","そうだんしつあさかげ","0130201106","北海道札幌市東区","北３３条東１４丁目５−１","011-733-3808","011-731-0211","",43.10386060,141.36730040,"09:00-17:00","","","","土、日、祝",,
"01100","E0000008388","札幌市","社会福祉法人　麦の子会","しゃかいふくしほうじんむぎのこかい","1430005000612","北海道札幌市東区","北３６条東９丁目2−28","011-788-6626","011-755-6629","http://muginoko.com/","地域相談支援（地域移行支援）","相談室セーボネス","そうだんしつせーぼねす","0130201031","北海道札幌市東区","北４１条東１５丁目３−１８アズブライト６０６","011-748-3119","011-748-3229","",43.11196673,141.36705732,"08:30-17:30","","","","土日、祝日、年末年始（12月29日〜1月3日）夏季休暇（8月12日から8月16日","上記時間帯以外は、携帯電話への転送電話にて対応",
"01100","A0000017068","札幌市","特定非営利活動法人　在宅介護サービス　いきいき東","とくていひえいりかつどうほうじんざいたくかいごさーびすいきいきひがし","7436005003279","北海道札幌市東区","北２７条東２２丁目３番１６号","011-783-0175","011-783-0176",,"地域相談支援（地域移行支援）","特定非営利活動法人　在宅介護サービス　いきいき東","とくていひえいりかつどうほうじんざいたくかいごさーびすいきいきひがし","0130301245","北海道札幌市東区","北二十七条東２２丁目３番１６号","011-783-0175",,,43.09956371,141.38732060,"09:00-17:00","","","","土日祝",,
"01100","E0000008406","札幌市","自立支援センター　歩歩路","じりつしえんせんたーぽぽろ",,"北海道札幌市東区","北３５条東５丁目１番７号−１０２号なし","011-741-0606","011-375-7007","http://npo-poporo.org/","地域相談支援（地域移行支援）","相談支援事業所　歩笑夢","そうだんしえんじぎょうしょぽえむ","0130202930","北海道札幌市東区","北３５条東５丁目１番７号−１０２号なし","011-721-8830","011-721-8830","http://npo-poporo.org/",43.07597460,141.36353280,"08:00-20:00","08:00-20:00","08:00-20:00","08:00-20:00","祝祭日及び8月13日〜15日・12月30日〜1月3日","なし",
"01100","E0000008426","札幌市","特定非営利活動法人　ホップ障害者地域生活支援センター","とくていひえいりかつどうほうじんほっぷしょうがいしゃちいきせいかつしえんせんたー","6430005003734","北海道札幌市東区","北１４条東１４丁目２番５号光星ビル","011-748-6220","011-748-6221","http://npo-hop.org/","地域相談支援（地域移行支援）","Ｏｒｉｇｉｎ","おりじん","0130300031","北海道札幌市東区","北１４条東１４丁目２番５号光星ビル３階","011-748-6220","011-748-6221","http://npo-hop.org/",43.08131861,141.37280945,"09:00-18:00","","","","土日祝、12月30日から1月3日",,
"01100","E0000008440","札幌市","特定非営利活動法人　リカバリー","とくていひえいりかつどうほうじんりかばりー","430005003948 ","北海道札幌市東区","北３３条東１５丁目１−１エクセレムビル４階","011-374-6014","011-374-6041","https://npo-recovery.org/","地域相談支援（地域移行支援）","相談室　それいゆ","そうだんしつそれいゆ","0130300825","北海道札幌市東区","北３３条東１５丁目１−１エクセレムビル４階","011-299-7014","011-374-6041","http://www.phoenix-c.or.jp/~recovery",43.07597455,141.36353280,"10:00-17:00","","","","土・日、祝日、夏期休暇、年末年始休暇",,
"01100","E0000008449","札幌市","ループ合同会社","るーぷごうどうがいしゃ","4430003005800","北海道札幌市東区","東苗穂５条３丁目３−３２","011-788-4198","011-788-4198","https://looploop2014.jimdo.com/","地域相談支援（地域移行支援）","相談センターさくら","そうだんせんたーさくら","0130301013","北海道札幌市東区","東苗穂４条１丁目２−１３ウェーデルンユキーＭＳ１０２号","011-374-6609","011-374-6602","",43.09062386,141.40064240,"09:00-18:00","","","","土・日曜日　祝日",,
"01100","A0000058608","札幌市","特定非営利活動法人　ｏｓ　Ｆｏｒｗａｒｄ","とくていひえいりかつどうほうじんおーえすふぉわーど","3430005013554","北海道札幌市白石区","平和通６丁目南８−１８","011-866-2224","011-876-9575",,"地域相談支援（地域移行支援）","相談室つむぐ","そうだんしつつむぐ","0130404114","北海道札幌市白石区","平和通６丁目南８−１８","011-862-1711","011-876-9575",,43.04799027,141.41542141,"17:00-22:00","","","","土日祝日","必要に応じて随時対応",
"01100","A0000074691","札幌市","一般社団法人　ぷらはる３","いっぱんしゃだんほうじんぷらはるさん","6430005014384","北海道札幌市白石区","東札幌二条６丁目７−１４第２トーホービル５０５","011-595-7057","011-595-7793","https://puraumuh.wixsite.com/website","地域相談支援（地域移行支援）","相談室ぷらうむ","そうだんしつぷらうむ","0130404130","北海道札幌市白石区","東札幌二条６丁目７−１４第２トーホービル５０５","011-595-7057","011-595-7793","https://puraumuh.wixsite.com/website",43.04545950,141.39636500,"09:00-18:00","09:00-18:00","","","日曜日","ご相談のある方は電話等にて事前にご予約をお願いします。",
"01100","E0000008485","札幌市","公益財団法人北海道精神保健推進協会","こうえきざいだんほうじんほっかいどうせいしんほけんすいしんきょうかい","6430005010821","北海道札幌市白石区","平和通１７丁目北１−１３","011-861-6353","011-861-6330","http://www.kokoro-recovery.org/","地域相談支援（地域移行支援）","相談室　ココクル","そうだんしつここくる","0130403397","北海道札幌市白石区","平和通１７丁目北１−１３","011-861-6353","011-861-6330","http://www.kokoro-recovery.org/",43.04133090,141.43707840,"08:45-17:15","","","","土日祝",,
"01100","E0000008492","札幌市","合同会社　あおい","ごうどうがいしゃあおい","9430003008567","北海道札幌市白石区","本通4丁目南1-12","011-876-0641","011-876-0640","http://sapporo-aoi.com","地域相談支援（地域移行支援）","相談室　あおい","そうだんしつあおい","0130403652","北海道札幌市白石区","本通４丁目１−１２","011-876-0643","011-876-0640",,43.04545950,141.39636500,"09:00-17:00","09:00-13:00","","",,,
"01100","E0000008468","札幌市","社会福祉法人　札親会","しゃかいふくしほうじんさつおやかい","9430005000563","北海道札幌市白石区","菊水一条４丁目５番１号","011-837-6020","011-837-6040","http://www.satsuoyakai.or.jp","地域相談支援（地域移行支援）","相談室あいりす","そうだんしつあいりす","0130402431","北海道札幌市白石区","菊水一条４丁目５−１","011-598-7311","011-887-0411","http://satsuoyakai.or.jp",43.05326083,141.37661356,"08:30-17:30","","","","土曜日、日曜日、祝日、年末年始12/29〜1/3","土曜日、日曜日、祝祭日、年末年始（12/29〜1/3）",
"01100","E0000008471","札幌市","社会福祉法人　札肢会","しゃかいふくしほうじんさっしかい","6430005003809","北海道札幌市白石区","平和通１７丁目北１番１２号ぴあとぴあ17","011-846-1107","011-846-1187","http://www.piatopia.jp","地域相談支援（地域移行支援）","相談室　らいと","そうだんしつらいと","0130402605","北海道札幌市白石区","平和通１７丁目北１番１２号ぴあとぴあ17","011-846-1109","011-846-1187","http://www.piatopia.jp",43.04048057,141.43776712,"08:30-17:30","08:30-17:30","08:30-17:30","08:30-17:30","土日祝　12/29-1/3","土日祝　12/29-1/3",
"01100","E0000008498","札幌市","社会福祉法人北翔会","しゃかいふくしほうじんほくしょうかい","6430005000599","北海道札幌市白石区","川北２２５４番地１","011-879-5555","011-879-5533","https://hokushokai.com/","地域相談支援（地域移行支援）","相談室あゆみ","そうだんしつあゆみ","0130500457","北海道札幌市白石区","川北２２５４番地１医療福祉センター札幌あゆみの園","011-350-8755","011-879-5511","http://www.hokushokai.com/",43.07140791,141.43928755,"09:00-17:30","00:00-00:00","00:00-00:00","00:00-00:00","土日祝、12/29〜1/3","緊急時は、時間外も対応",
"01100","E0000008489","札幌市","特定非営利活動法人　陽だまり","とくていひえいりかつどうほうじんひだまり","1430005004092","北海道札幌市白石区","菊水９条３丁目４−１３","011-832-5620","011-832-5628",,"地域相談支援（地域移行支援）","相談室あそーと","そうだんしつあそーと","0130403488","北海道札幌市白石区","米里１条３丁目１１−１２","011-867-0941","011-867-0943",,43.07247657,141.41724516,"09:00-18:00","","","","土曜、日曜、祝祭日","上記営業日、営業時間のほか、電話等により緊急時の連絡が可能",
"01100","E0000008474","札幌市","株式会社　リーベ","かぶしきがいしゃりーべ","7430001037891","北海道札幌市豊平区","月寒東五条１５丁目４−１７","011-867-9321","001-867-9354","http://liebe-fiore.com","地域相談支援（地域移行支援）","ケアプランセンターフィオーレ","けあぷらんせんたーふぃおーれ","0130402787","北海道札幌市豊平区","月寒東五条１５丁目４−１７","011-867-9321","011-867-9354","http://liebe-fiore.com",43.02899810,141.42523275,"09:00-18:00","","","","土・日曜日、祝祭日、12月29日から1月3日",,
"01100","E0000008495","札幌市","社会福祉法人　みなみ会","しゃかいふくしほうじんみなみかい","4430005003538","北海道札幌市豊平区","中の島二条１丁目２番２６号ハウスオブリザ中の島Ⅱ１階","011-823-2999","011-823-2999","https://www.minamikai.work/","地域相談支援（地域移行支援）","相談室みなみ","そうだんしつみなみ","0130500275","北海道札幌市豊平区","平岸２条９丁目１-２３　アムール平岸　401号","011-825-1373","011-825-1374",,43.03271560,141.36859029,"09:00-17:30","","","","土曜、日曜、祝日、年末年始",,
"01100","E0000008526","札幌市","特定非営利活動法人　コロポックルさっぽろ","とくていひえいりかつどうほうじんころぽっくるさっぽろ","4430005004057","北海道札幌市豊平区","月寒東１条１７丁目５−３９","011-858-5600","011-858-5696","http://www.koropokkuru.info/","地域相談支援（地域移行支援）","相談室　コロポックル","そうだんしつころぽっくる","0130505035","北海道札幌市豊平区","月寒東１条１７丁目５−３９　１Ｆ","011-376-1919","011-376-1919","",43.01573550,141.41462920,"10:00-17:00","","","","土曜、日曜、祝日、法人で定める休業日","必要時に影響時間外も受付対応あり",
"01100","E0000008544","札幌市","特定非営利活動法人　みなみく３７３９","とくひみなみくさんななさんきゅう","2430005012169","北海道札幌市豊平区","中の島一条９丁目８番４号","011-807-4539","011-807-4579","http://3739.minim.ne.jp/","地域相談支援（地域移行支援）","みなみく（３７３９）","みなみくさんななさんきゅう","0130600257","北海道札幌市豊平区","中の島１条９丁目８番４号","011-807-4539","011-807-4579","http://3739.minim.ne.jp/",43.02357230,141.35476750,"","","","","土・日・祝日",,
"01100","E0000008534","札幌市","ブラマンダ株式会社","ぶらまんだかぶしきがいしゃ",,"北海道札幌市豊平区","豊平７条８丁目１番１６号スピカハウスA","011-799-0025","011-799-0026",,"地域相談支援（地域移行支援）","相談室　ひまり","そうだんしつひまり","0130505878","北海道札幌市豊平区","豊平７条８丁目１番１６号スピカハウスA","011-799-0039","011-799-0026",,43.04612320,141.37102760,"09:00-18:00","","","09:00-18:00","土曜日、日曜日、１２月２９日〜１月３日",,
"01100","A0000091764","札幌市","合同会社ＳＰＧ","ごうどうがいしゃすぺっぐ","4430003012359","北海道札幌市南区","石山東","011-596-0427","011-596-0427",,"地域相談支援（地域移行支援）","相談室　ＴＯＹ","そうだんしつとい","0130600695","北海道札幌市南区","石山東２丁目２−８","070-13001800","011-596-0427",,42.97070775,141.34462864,"09:00-18:00","","","","土曜・日曜・祝日・年末年始（12/28〜1/3）",,
