"都道府県コード又は市区町村コード","NO（※システム内の固有の番号、連番）","指定機関名","法人の名称","法人の名称_かな","法人番号","法人住所（市区町村）","法人住所（番地以降）","法人電話番号","法人FAX番号","法人URL","サービス種別","事業所の名称","事業所の名称_かな","事業所番号","事業所住所（市区町村）","事業所住所（番地以降）","事業所電話番号","事業所FAX番号","事業所URL","事業所緯度","事業所経度","利用可能な時間帯（平日）","利用可能な時間帯（土曜）","利用可能な時間帯（日曜）","利用可能な時間帯（祝日）","定休日","利用可能曜日特記事項（留意事項）","定員"
"01100","A0000062593","札幌市","特定非営利活動法人　絆","とくていひえいりかつどうほうじんきずな","7430005014177","北海道札幌市北区","北二十八条西１３丁目１番５号","090-6442-8933","","","地域相談支援（地域定着支援）","相談支援事業所　とも","そうだんしえんじぎょうしょとも","0130204480","北海道札幌市北区","北三十四条西３丁目３−３ワイセリアハイン北２０２","090-6442-8933",,,43.10178452,141.34274393,"","","","",,,
"01100","A0000123528","札幌市","合同会社ＡＥＣＳ’ｈｏｍｅ","ごうどうがいしゃえーしーずほーむ","4430003013150","北海道札幌市北区","新琴似１１条１２丁目６番１５号","090-7583-7533","011-374-1714",,"地域相談支援（地域定着支援）","相談室ディア","そうだんしつでぃあ","0130204654","北海道札幌市北区","屯田三条２丁目１０番２４号シャルダン32　102号","011-374-1743","011-374-1714",,43.12650581,141.34192553,"","","","",,,
"01100","A0000070651","札幌市","合同会社　Ｂest Life Partner","ごうどうがいしゃべすとらいふぱーとなー",,"北海道札幌市北区","新琴似８条１３丁目３番１４号","011-299-8467","011-299-8468",,"地域相談支援（地域定着支援）","相談室ＢｅＨａｐｐｙ","そうだんしつびーはっぴー","0130204514","北海道札幌市北区","新琴似８条１３丁目３番１４号","011-299-8467","011-299-8468",,43.12293889,141.31428653,"","","","",,,
"01100","A0000105641","札幌市","合同会社　苺","ごうどうがいしゃいちご","6430003011334","北海道札幌市北区","屯田四条３丁目１０番１３号","011-773-7778","011-773-7779","","地域相談支援（地域定着支援）","相談室いちご","そうだんしついちご","0130505936","北海道札幌市豊平区","月寒東三条３丁目２−６","011-827-1545","011-857-1509","https://www.ichigosupportweb.com",43.03876861,141.40077044,"","","","",,,
"01100","A0000095497","札幌市","特定非営利活動法人Ｓｔｅｐ　ｂｙ　Ｓｔｅｐ　札幌","とくていひえいりかつどうほうじんすてっぷばいすてっぷさっぽろ","5430005013833","北海道札幌市北区","北二十五条西５丁目３−２３","011-500-2829","011-214-0546","","地域相談支援（地域定着支援）","相談室　あすなろ","そうだんしつあすなろ","0130204563","北海道札幌市北区","北二十五条西５丁目３番２３号リズムKITA２５","011-792-0619","011-769-0177","",43.09214122,141.34177239,"","","","",,,
"01100","A0000033859","札幌市","株式会社芝さくら","かぶしきがいしゃさくら","7430003010566","北海道札幌市北区","屯田四条３丁目１３−２","011-838-0790",,"https://sibasakura.com/","地域相談支援（地域定着支援）","相談室芝さくら","そうだんしつしばさくら","0130701006","北海道札幌市北区","屯田四条３丁目１３−２","011-838-0790",,,43.12837217,141.33957564,"","","","",,,
"01100","E0000008416","札幌市","一般社団法人北海道ケアマネジメントサポートリンク","いっぱんしゃだんほうじんほっかいどうけあまねじめんとさぽーとりんく","4430005012530","北海道札幌市北区","北１０条西４丁目１番地９ＳＣビル２階","011-594-8608","011-594-8358","http://www.care-support-link.jp/","地域相談支援（地域定着支援）","さにーさいど","さにーさいど","0130203706","北海道札幌市北区","北１０条西４丁目１番地ＳＣビル２階","011-594-8357","011-594-8358",,43.07280400,141.34831770,"09:00-17:30","","","","土曜　日曜　祝日",,
"01100","A0000118163","札幌市","株式会社エマ・ケア","かぶしきがいしゃえまけあ","9430001073209","北海道札幌市北区","拓北４条２丁目３番１１号札幌市北区新川6条15丁目2番10号カルム新川101号","011-500-2646","011-500-2646","https://emma-smile.com/","地域相談支援（地域定着支援）","相談室すみれ","そうだんしつすみれ","0130204571","北海道札幌市北区","新川６条１５丁目２番１０号カルム新川１０１号","011-500-2646","011-500-2646","https://emma-smile.com/",43.11595903,141.30250755,"","","","",,,
"01100","A0000053591","札幌市","株式会社　双葉","かぶしきがいしゃふたば","1430001068182","北海道札幌市北区","南あいの里3丁目11番17号","011-790-7897","011-790-7231",,"地域相談支援（地域定着支援）","相談支援事業所　双葉","そうだんしえんじぎょうしょふたば","0130204472","北海道札幌市北区","新川三条７丁目１−６５新川３・７ビル３階","011-790-7897","011-790-7231",,43.09064413,141.34059480,"","","","",,,
"01100","E0000008404","札幌市","社会福祉法人　札幌協働福祉会","しゃかいふくしほうじんさっぽろきょうどうふくしかい","5430005000633","北海道札幌市北区","あいの里１条６丁目１番２号拓北・あいの里福祉センター","011-770-5111","011-770-5112","http://sapporo-kyoudoufukusikai.jp","地域相談支援（地域定着支援）","相談室　キートス","そうだんしつきーとす","0130202070","北海道札幌市北区","あいの里１条６丁目１−２　１Ｆ","011-299-2311","011-792-4371","",43.15546370,141.40002770,"08:30-17:00","","","","土曜日、日曜日、祝日、年末年始（12月29日〜1月3日）",,
"01100","E0000008401","札幌市","特定非営利活動法人　地域障害者活動支援センター　創生もえぎ","とくていひえいりかつどうほうじんちいきしょうがいしゃかつどうしえんせんたーそうせいもえぎ","3430005004594","北海道札幌市北区","北三十三条西１０丁目３−１","011-299-9611","011-299-9612","http://souseimoegi.or.jp","地域相談支援（地域定着支援）","相談室　らっく","そうだんしつらっく","0130202062","北海道札幌市北区","北３８条西４丁目１−５スノーベル麻生１Ｆ","011-769-0981","011-726-8511","",43.10551726,141.33983841,"","","","","土・日・祝",,
"01100","A0000074677","札幌市","株式会社　ホーム","かぶしきがいしゃほーむ","1430001074503","北海道札幌市北区","東茨戸二条１丁目８番１号","011-788-7263","011-788-7268","","地域相談支援（地域定着支援）","相談室　ｈｏｍｅ","そうだんしつほーむ","0130301518","北海道札幌市東区","伏古十条２丁目１９番１３号","011-788-7531","011-792-5579","",43.09486196,141.39594802,"09:00-18:00","","","","土曜日、日曜日、祝祭日","８月１３日から８月１６日、１２月３０日から１月３日を除く",
"01100","A0000064145","札幌市","株式会社　まるまつ","かぶしきかいしゃまるまつ","4430001084227","北海道札幌市東区","北１５条東４丁目１番５２号パレス154　903号室","011-768-7544","011-768-7542",,"地域相談支援（地域定着支援）","ほたるさんの相談室","ほたるさんのそうだんしつ","0130301476","北海道札幌市東区","北１５条東４丁目１番５２−９０３","011-768-7544","011-768-7542",,43.07989615,141.35852458,"09:00-17:00","09:00-12:00","","","日曜、年末年始",,
"26100","A0000103651","京都市","株式会社こころ","かぶしきがいしゃこころ","9430003006728","北海道札幌市東区","北十七条東１５丁目４番２０号リベル元町２０８号室","011-702-7777","011-702-7778","","地域相談支援（地域定着支援）","相談支援センターほほえみ","そうだんしえんせんたーほほえみ","2630581748","京都府京都市南区","東九条南山王町３５番地２ＥＶＥＲＨＯＭＥＳ京都駅南１０２号室","090-1646-4575",,,34.98171896,135.76298320,"","","","",,,
"01100","A0000113852","札幌市","合同会社うららかサン","ごうどうがいしゃうららかさん","5430003015922","北海道札幌市東区","東苗穂十四条３丁目２２−３View１０２号室","070-9040-8341",,,"地域相談支援（地域定着支援）","計画相談うららか","けいかくそうだんうららか","0130301567","北海道札幌市東区","東苗穂十四条３丁目２２−３View１０２号室","070-9040-8341",,,43.10906977,141.42700332,"09:00-18:00","","","","土曜日・日曜日・祝日",,
"01100","E0000008447","札幌市","札幌福祉就労支援センター","さっぽろふくししゅうろうしえんせんたー","5430005011135","北海道札幌市東区","北３3条東１７丁目4-18","011-786-3466","011-788-2602","https://www.sapporo-hukushi.jp/","地域相談支援（地域定着支援）","相談室　みち","そうだんしつみち","0130301005","北海道札幌市東区","北３３条東１７丁目４番１８号","011-768-8544","011-788-2602",,43.10429033,141.37225474,"","","","",,,
"01100","E0000008437","札幌市","エール株式会社","えーるかぶしきがいしゃ","8430003004212","北海道札幌市東区","北２５条東９丁目２−１０本間ビル","011-768-7350","011-768-7351",,"地域相談支援（地域定着支援）","相談室　こると","そうだんしつこると","0130300494","北海道札幌市東区","北２５条東９丁目２−１０本間ビル","011-768-8366","011-768-7351","http://www.yell.n25.jp",43.09505300,141.36262590,"","","","","土日祝日（年末年始ＧＷ含む）",,
"01100","E0000008444","札幌市","株式会社こころ","かぶしきがいしゃこころ","9430003006728","北海道札幌市東区","北17条東15丁目４番20号リベル元町２０８","011-702-7777","011-702-7778",,"地域相談支援（地域定着支援）","相談支援センター　ほほえみ","そうだんしえんせんたーほほえみ","0130300841","北海道札幌市東区","北２３条東１２丁目３−１５モトマチメイワ　１Ｆ","011-702-7777","011-702-7778",,43.09322730,141.36683600,"09:00-18:00","09:00-18:00","09:00-18:00","09:00-18:00","土曜、日曜、祝日","休日、夜間は携帯電話に転送される。",
"01100","E0000008567","札幌市","社会福祉法人　ＨＯＰ","しゃかいふくしほうじんえいちおーぴー","4430005003901","北海道札幌市東区","北十四条東１４丁目２番５号","011-299-2032","011-299-2033","https://www.hop.or.jp/","地域相談支援（地域定着支援）","ぐらんぐらん","ぐらんぐらん","0130700289","北海道札幌市西区","二十四軒４条６丁目３番4号","011-688-5066","011-612-2502","https://www.hop.or.jp/",43.07215327,141.30458226,"09:00-17:00","","","","土日祝、12月29日から1月3日",,
"01100","E0000008392","札幌市","社会福祉法人　さっぽろひかり福祉会","しゃかいふくしほうじんさっぽろひかりふくしかい","1430005003648","北海道札幌市東区","北33条東14丁目5-1","011-733-3774","011-731-0211","http://sapporohikari.or.jp/","地域相談支援（地域定着支援）","相談室　あさかげ","そうだんしつあさかげ","0130201106","北海道札幌市東区","札幌市東区","011-733-3808","011-731-0211","",43.07597455,141.36353280,"09:00-17:00","","","","土、日、祝",,
"01100","E0000008389","札幌市","社会福祉法人　麦の子会","しゃかいふくしほうじんむぎのこかい","1430005000612","北海道札幌市東区","北３６条東９丁目2−28","011-788-6626","011-755-6629","http://muginoko.com/","地域相談支援（地域定着支援）","相談室セーボネス","そうだんしつせーぼねす","0130201031","北海道札幌市東区","北三十五条東９丁目１−２０","011-748-3119","011-748-3229",,43.10550930,141.35945025,"08:30-17:30","","","","土日、祝日、年末年始（12月29日〜1月3日）夏季休暇（8月12日から8月16日","上記時間帯以外は、携帯電話への転送電話にて対応",
"01100","A0000017070","札幌市","特定非営利活動法人　在宅介護サービス　いきいき東","とくていひえいりかつどうほうじんざいたくかいごさーびすいきいきひがし","7436005003279","北海道札幌市東区","北２７条東２２丁目３番１６号","011-783-0175","011-783-0176",,"地域相談支援（地域定着支援）","特定非営利活動法人　在宅介護サービス　いきいき東","とくていひえいりかつどうほうじんざいたくかいごさーびすいきいきひがし","0130301245","北海道札幌市東区","北二十七条東２２丁目３番１６号","011-783-0175",,,43.09956371,141.38732060,"09:00-17:00","","","","土日祝",,
"01100","E0000008407","札幌市","自立支援センター　歩歩路","じりつしえんせんたーぽぽろ",,"北海道札幌市東区","北３５条東５丁目１番７号−１０２号なし","011-741-0606","011-375-7007","https://www.npopoporo.com/","地域相談支援（地域定着支援）","相談支援事業所　歩笑夢","そうだんしえんじぎょうしょぽえむ","0130202930","北海道札幌市東区","北３５条東５丁目１番７号−１０２号なし","011-721-8830","011-721-8830","http://npo-poporo.org/",43.07597460,141.36353280,"08:00-20:00","08:00-20:00","08:00-20:00","08:00-20:00","祝祭日及び8月13日〜15日・12月30日〜1月3日","なし",
"01100","E0000008427","札幌市","特定非営利活動法人　ホップ障害者地域生活支援センター","とくていひえいりかつどうほうじんほっぷしょうがいしゃちいきせいかつしえんせんたー","6430005003734","北海道札幌市東区","北１４条東１４丁目２番５号光星ビル","011-748-6220","011-748-6221","http://npo-hop.org/","地域相談支援（地域定着支援）","Ｏｒｉｇｉｎ","おりじん","0130300031","北海道札幌市東区","北１４条東１４丁目２番５号光星ビル３階","011-748-6220","011-748-6221","http://npo-hop.org/",43.08131861,141.37280945,"09:00-18:00","","","","土日祝、12月30日から1月3日","上記の営業日、営業時間外においても電話等による連絡体制をとっている。",
"01100","E0000008441","札幌市","特定非営利活動法人　リカバリー","とくていひえいりかつどうほうじんりかばりー","430005003948 ","北海道札幌市東区","北３３条東１５丁目１−１エクセレムビル４階","011-374-6014","011-374-6041","https://npo-recovery.org/","地域相談支援（地域定着支援）","相談室　それいゆ","そうだんしつそれいゆ","0130300825","北海道札幌市東区","北３３条東１５丁目１−１エクセレムビル４階","011-299-7014","011-374-6041","http://phoenix-c.or.jp/~recovery",43.07597455,141.36353280,"10:00-17:00","","","","土・日、夏期休暇、年末年始休暇",,
"01100","E0000008450","札幌市","ループ合同会社","るーぷごうどうがいしゃ","4430003005800","北海道札幌市東区","東苗穂５条３丁目３−３２","011-788-4198","011-788-4198","https://looploop2014.jimdo.com/","地域相談支援（地域定着支援）","相談センターさくら","そうだんせんたーさくら","0130301013","北海道札幌市東区","東苗穂４条１丁目２−１３ウェーデルンユキーＭＳ１０２号","011-374-6609","011-374-6602","",43.09062386,141.40064240,"09:00-18:00","","","","土・日曜日　祝日",,
"01100","A0000058610","札幌市","特定非営利活動法人　ｏｓ　Ｆｏｒｗａｒｄ","とくていひえいりかつどうほうじんおーえすふぉわーど","3430005013554","北海道札幌市白石区","平和通６丁目南８−１８","011-866-2224","011-876-9575",,"地域相談支援（地域定着支援）","相談室つむぐ","そうだんしつつむぐ","0130404114","北海道札幌市白石区","平和通６丁目南８−１８","011-862-1711","011-876-9575",,43.04799027,141.41542141,"17:00-22:00","","","","土日祝日","必要に応じて随時対応",
"01100","A0000066855","札幌市","一般社団法人　空と海","いっぱんしゃだんほうじんそらとうみ",,"北海道札幌市白石区","東札幌５条３丁目２−２０−１０２","011-768-8788","011-768-8789",,"地域相談支援（地域定着支援）","相談室　pono","そうだんしつぽの","0130204498","北海道札幌市北区","北１８条西３丁目２−１１","011-768-8788","011-768-8789",,43.08257871,141.34730865,"","","","","土曜日、日曜日、祝日",,
"01100","A0000074692","札幌市","一般社団法人　ぷらはる３","いっぱんしゃだんほうじんぷらはるさん","6430005014384","北海道札幌市白石区","東札幌二条６丁目７−１４第２トーホービル５０５","011-595-7057","011-595-7793","https://puraumuh.wixsite.com/website","地域相談支援（地域定着支援）","相談室ぷらうむ","そうだんしつぷらうむ","0130404130","北海道札幌市白石区","東札幌二条６丁目７−１４第２トーホービル５０５","011-595-7057","011-595-7793","https://puraumuh.wixsite.com/website",43.04545950,141.39636500,"09:00-18:00","09:00-18:00","","","日曜日","ご相談のある方は電話等にて事前にご予約をお願いします。",
"01100","E0000008486","札幌市","公益財団法人北海道精神保健推進協会","こうえきざいだんほうじんほっかいどうせいしんほけんすいしんきょうかい","6430005010821","北海道札幌市白石区","平和通１７丁目北１−１３","011-861-6353","011-861-6330","http://www.kokoro-recovery.org/","地域相談支援（地域定着支援）","相談室　ココクル","そうだんしつここくる","0130403397","北海道札幌市白石区","平和通１７丁目北１−１３","011-861-6353","011-861-6330","http://www.kokoro-recovery.org/",43.04133090,141.43707840,"08:45-17:15","","","","土日祝",,
"01100","E0000008493","札幌市","合同会社　あおい","ごうどうがいしゃあおい","9430003008567","北海道札幌市白石区","本通4丁目南1-12","011-876-0641","011-876-0640","http://sapporo-aoi.com","地域相談支援（地域定着支援）","相談室　あおい","そうだんしつあおい","0130403652","北海道札幌市白石区","本通４丁目１−１２","011-876-0643","011-876-0640",,43.04545950,141.39636500,"09:00-17:00","09:00-13:00","","",,,
"01100","E0000008469","札幌市","社会福祉法人　札親会","しゃかいふくしほうじんさつおやかい","9430005000563","北海道札幌市白石区","白石区菊水1条4丁目5番1号","011-837-6020","011-837-6040","https://satsuoyakai.or.jp","地域相談支援（地域定着支援）","相談室あいりす","そうだんしつあいりす","0130402431","北海道札幌市白石区","菊水一条４丁目５−１","011-598-7311","011-887-0411","http://satsuoyakai.or.jp",43.05326083,141.37661356,"08:30-17:30","08:30-17:30","00:00-00:00","00:00-00:00","日曜日、祝日、年末年始12/29〜1/3","日曜日、祝祭日、年末年始（12/29〜1/3）",
"01100","E0000008472","札幌市","社会福祉法人　札肢会","しゃかいふくしほうじんさっしかい","6430005003809","北海道札幌市白石区","平和通１７丁目北１番１２号ぴあとぴあ17","011-846-1107","011-846-1187","http://www.piatopia.jp","地域相談支援（地域定着支援）","相談室　らいと","そうだんしつらいと","0130402605","北海道札幌市白石区","平和通１７丁目北１番１２号ぴあとぴあ17","011-846-1109","011-846-1187","http://www.piatopia.jp",43.04048057,141.43776712,"08:30-17:30","00:00-00:00","00:00-00:00","00:00-00:00","土日祝及び年末年始","土日祝及び年末年始",
"01100","E0000008499","札幌市","社会福祉法人北翔会","しゃかいふくしほうじんほくしょうかい","6430005000599","北海道札幌市白石区","川北２２５４番地１","011-879-5555","011-879-5533","https://hokushokai.com/","地域相談支援（地域定着支援）","相談室あゆみ","そうだんしつあゆみ","0130500457","北海道札幌市白石区","川北２２５４番地１医療福祉センター札幌あゆみの園","011-350-8755","011-879-5511","https://hokushokai.com/",43.07140791,141.43928755,"09:00-17:30","00:00-00:00","00:00-00:00","00:00-00:00","土日祝、12/29〜1/3","緊急時は、時間外も対応",
"01100","E0000008490","札幌市","特定非営利活動法人　陽だまり","とくていひえいりかつどうほうじんひだまり","1430005004092","北海道札幌市白石区","菊水９条３丁目４−１３","011-832-5620","011-832-5628",,"地域相談支援（地域定着支援）","相談室あそーと","そうだんしつあそーと","0130403488","北海道札幌市白石区","米里１条３丁目１１−１２","011-867-0941","011-867-0943",,43.07247657,141.41724516,"09:00-18:00","","","","土曜、日曜、祝祭日","上記営業日、営業時間のほか電話等により緊急時の連絡が可能",
"01100","A0000113866","札幌市","一般社団法人　札幌市居場所・活動支援センター","いっぱんしゃだんほうじんさっぽろしいばしょかつどうしえんせんたー","9430005012864","北海道札幌市豊平区","豊平２条１０丁目１番１１号","011-595-7351","011-595-7352","http://hiyo-dori.net","地域相談支援（地域定着支援）","相談室ひよどり","そうだんしつひよどり","0130404205","北海道札幌市白石区","南郷通８丁目南１番４号パークビューハウス１階","011-807-4372","011-807-4371",,43.03841337,141.41103899,"09:00-17:00","","","","土日祝日",,
"01100","E0000008475","札幌市","株式会社　リーベ","かぶしきがいしゃりーべ","7430001037891","北海道札幌市豊平区","月寒東五条１５丁目４−１７","011-867-9321","001-867-9354","http://liebe-fiore.com","地域相談支援（地域定着支援）","ケアプランセンターフィオーレ","けあぷらんせんたーふぃおーれ","0130402787","北海道札幌市豊平区","月寒東五条１５丁目４−１７","011-867-9321","011-867-9354","http://liebe-fiore.com",43.02899810,141.42523275,"09:00-18:00","","","","土・日曜日、祝祭日、12月3日から1月3日",,
