"都道府県コード又は市区町村コード","NO（※システム内の固有の番号、連番）","指定機関名","法人の名称","法人の名称_かな","法人番号","法人住所（市区町村）","法人住所（番地以降）","法人電話番号","法人FAX番号","法人URL","サービス種別","事業所の名称","事業所の名称_かな","事業所番号","事業所住所（市区町村）","事業所住所（番地以降）","事業所電話番号","事業所FAX番号","事業所URL","事業所緯度","事業所経度","利用可能な時間帯（平日）","利用可能な時間帯（土曜）","利用可能な時間帯（日曜）","利用可能な時間帯（祝日）","定休日","利用可能曜日特記事項（留意事項）","定員"
"40130","E0000145543","福岡市","株式会社イクスクルー","かぶしきかいしゃいくすくるー","3430001065987","北海道札幌市中央区","南三条西5-1-1ノルベサ4階","011-817-0505","011-817-0506","http://ixcrew.co.jp/","就労継続支援Ａ型","イクスクルー","いくすくるー","4010800904","福岡県福岡市博多区","住吉4丁目30−5ラナビル","092-710-6706","092-710-6708","http://ixcrew.co.jp/",33.59086294,130.41428935,"09:00-17:00","09:00-17:00","09:00-17:00","09:00-17:00","日曜/祝日(シフトによる)",,20
"01100","A0000059948","札幌市","一般社団法人　ｓｉｎｃｅ’Ｉ","いっぱんしゃだんほうじんしんすあい","4430005014114","北海道札幌市北区","北三十四条西３丁目１−１家研ビル２Ｆ−Ｂ","011-500-2971","011-500-2971",,"就労継続支援Ａ型","一般社団法人　ｓｉｎｃｅ’Ｉ","いっぱんしゃだんほうじんしんすあい","0110205010","北海道札幌市北区","北三十四条西３丁目１−１家研ビル２Ｆ−Ｂ","011-500-2971","011-500-2971",,43.10138459,141.34313837,"09:00-17:00","","","","週休二日制","但し、事業種別により時間が前後することもある。１２月３１日から１月３日は除く",10
"01000","A0000063212","北海道","合同会社マーベリック","ごうどうかいしゃまーべりっく","7430003012538","北海道札幌市北区","新琴似五条13丁目７番１号","011-763-8383","011-763-8383",,"就労継続支援Ａ型","ピースワーク小樽駅前","ぴーすわーくおたるえきまえ","0112001367","北海道小樽市","稲穂３丁目７番４号小樽駅前ビル　４階A区画","0134-31-7770","0134-31-7771","https://mavericktamada.wixsite.com/peacework",43.19858826,140.99533868,"09:00-16:00","09:00-16:00","","","日曜日祝日　当社カレンダーによる",,20
"01100","A0000081451","札幌市","株式会社ココピアワークス","かぶしきがいしゃここぴあわーくす","6430001086709","北海道札幌市北区","北十八条西４丁目１−１４１８ＨTビル５Ｆ","011-788-6596","011-788-6596","https://www.cocopia-works.jp/","就労継続支援Ａ型","ココピアワークス札幌","ここぴあわーくすさっぽろ","0110205333","北海道札幌市北区","北十八条西４丁目１−１４１８ＨTビル５Ｆ","011-788-6596","011-788-6596","https://www.cocopia-works.jp/",43.09064413,141.34059480,"09:30-17:30","","","","土曜、日曜、国民の祝日、年末年始",,20
"01100","A0000121098","札幌市","合同会社みんなの空間","ごうどうがいしゃみんなのくうかん","1430003015810","北海道札幌市北区","北四十条西5丁目5-25山晃ハイツ205号","011-738-5588","011-738-5589","https://minnanokukan.jp","就労継続支援Ａ型","みんなの空間","みんなのくうかん","0110205762","北海道札幌市北区","北四十条西５丁目５−２５山晃ハイツ麻生２０５号","011-738-5588","011-738-5589","https://minnanokukan.jp",43.10926668,141.33783278,"09:00-14:10","09:00-14:10","","","社内就業カレンダーに基づく（原則として日曜祝日、土曜変動、GW・年末年始連休有）","施設外就労に従事する企業先の稼働時間により、定休日・利用可能時間に変動あり",20
"01100","A0000050686","札幌市","合同会社ミライノカタチ","ごうどうがいしゃみらいのかたち","5030003015681","北海道札幌市北区","北九条西4丁目10番3号ガレリアビル2階","011-738-8511","011-738-8512","http://mirainokatachi.jp","就労継続支援Ａ型","ミライノカタチ札幌駅北口","みらいのかたちさっぽろえききたぐち","0110204831","北海道札幌市北区","北９条西４丁目１０番地３号ガレリアビル　２階","011-738-8511","011-738-8512","http://mirainokatachi.jp",43.07158004,141.34814263,"09:00-14:10","09:00-14:10","","","日曜・祝日を含む月8〜10日(社内就業カレンダーに基づく)","施設外就労の実施により、利用時間の変動あり",20
"01100","E0000000670","札幌市","株式会社　タスカル","かぶしきがいしゃたすかる","2430001063199","北海道札幌市北区","北１７条西４丁目１番３号マミヤビル１階　101号室","011-717-5211","011-717-5212","http://taskal.me","就労継続支援Ａ型","株式会社　タスカル","かぶしきがいしゃたすかる","0110203163","北海道札幌市北区","北１７条西４丁目１番３号マミヤビル１階　１０１号室（ａ）","011-717-5211","011-717-5212","http://taskal.me",43.08092380,141.34508710,"09:00-18:00","","","","原則、月曜日から金曜日とし祝日を休業日とした場合、土曜日に振替営業する場合あり","原則、月曜日から金曜日とし祝日を提供除外日とした場合、土曜日又は日曜日に振替提供",20
"01100","E0000000164","札幌市","株式会社ふきのとう","かぶしきがいしゃふきのとう","5430001045756","北海道札幌市北区","新川３条４丁目８番３１号","011-299-8225","011-299-8226","http://fuki-no-tou.com/","就労継続支援Ａ型","就労支援事業所ふきのとう","しゅうろうしえんじぎょうしょふきのとう","0110101730","北海道札幌市中央区","南六条西２２丁目３−３６","011-200-9623","011-200-9624","http://www.fuki-no-tou.com/",43.04976779,141.32483764,"09:00-17:00","09:00-17:00","","09:00-17:00","日曜日及び年末年始（12/31〜1/3）","催事等の開催により、日曜日に営業する場合があります",20
"01100","E0000001291","札幌市","合同会社ＬＴＦ","ごうどうがいしゃえるてぃーえふ",,"北海道札幌市北区","北十六条西5丁目1-22KWビル壱番館6F","0118670709","011-867-0799","https://ltf29.com","就労継続支援Ａ型","合同会社ＬＴＦ","ごうどうがいしゃえるてぃーえふ","0110403458","北海道札幌市北区","北十六条西5丁目1-22KWビル壱番館6F","011-867-0709","011-867-0799","https://ltf29.com",43.07932624,141.34538402,"09:30-17:30","","","","土、日、祝日（会社が必要と認める場合は土日祝日の就労の可能性有り）",,20
"01100","E0000000033","札幌市","特定非営利活動法人　札幌チャレンジド","とくていひえいりかつどうほうじんさっぽろちゃれんじど","430005003434 ","北海道札幌市北区","北７条西６丁目１番地北苑ビル２階","011-769-0843","011-769-0842","https://s-challenged.jp/","就労継続支援Ａ型","札幌チャレンジド","さっぽろちゃれんじど","0110100195","北海道札幌市北区","北７条西６丁目１番地北苑ビル２階","011-769-0843","011-769-0842","https://s-challenged.jp/",43.06882900,141.34596080,"09:30-17:30","","","","土日祝日",,30
