"都道府県コード又は市区町村コード","NO（※システム内の固有の番号、連番）","指定機関名","法人の名称","法人の名称_かな","法人番号","法人住所（市区町村）","法人住所（番地以降）","法人電話番号","法人FAX番号","法人URL","サービス種別","事業所の名称","事業所の名称_かな","事業所番号","事業所住所（市区町村）","事業所住所（番地以降）","事業所電話番号","事業所FAX番号","事業所URL","事業所緯度","事業所経度","利用可能な時間帯（平日）","利用可能な時間帯（土曜）","利用可能な時間帯（日曜）","利用可能な時間帯（祝日）","定休日","利用可能曜日特記事項（留意事項）","定員"
"01000","E0000004775","北海道","社会福祉法人　北海道社会事業協会","しゃかいふくしほうじんほっかいどうしゃかいじぎょうきょうかい","2430005000677","北海道札幌市中央区","北４条西６丁目１番１なし","011-221-0611","011-251-0267","http://www.hokushakyo.jp/","短期入所","社会福祉法人　北海道社会事業協会帯広病院","しゃかいふくしほうじんほっかいどうしゃかいじぎょうきょうかいおびひろびょういん","0114601875","北海道帯広市","東五条南９丁目２番地","0155-22-6600","0155-24-7076",,42.92272190,143.21373420,"","","","","","",
"01000","A0000037503","北海道","社会福祉法人　北海道社会福祉事業団","しゃかいふくしほうじんほっかいどうしゃかいふくしじぎょうだん","3430005000676","北海道札幌市中央区","大通西５丁目１１番地大五ビル6階","011-271-5531","011-271-5539","http://www.dofukuji.or.jp/","短期入所","だて地域生活支援センター　らいと","だてちいきせいかつしえんせんたーらいと","0113700942","北海道伊達市","舟岡町134番地15Umi　2階","0142-23-7123","0142-23-7134","http://www.dofukuji.or.jp/facilities/date_shien/",42.46213311,140.88079176,"","","","",,,2
"01000","A0000055535","北海道","社会福祉法人　北海道社会福祉事業団","しゃかいふくしほうじんほっかいどうしゃかいふくしじぎょうだん","3430005000676","北海道札幌市中央区","大通西５丁目１１番地大五ビル6階","011-271-5531","011-271-5539","http://www.dofukuji.or.jp/","短期入所","だて地域生活支援センター　旭寮","だてちいきせいかつしえんせんたーあさひりょう","0113700652","北海道伊達市","舟岡町１３４番地１５Asahi","0142-82-6803","0142-23-0836","http://www.dofukuji.or.jp/facilities/date_shien/",42.46213311,140.88079176,"","","","",,,2
"01000","E0000004126","北海道","社会福祉法人　北海道社会福祉事業団","しゃかいふくしほうじんほっかいどうしゃかいふくしじぎょうだん","3430005000676","北海道札幌市中央区","大通西５丁目１１番地大五ビル6階","011-271-5531","011-271-5539","http://www.dofukuji.or.jp/","短期入所","北海道社会福祉事業団　太陽の園きぼう","ほっかいどうしゃかいふくしじぎょうだんたいようのそのきぼう","0113700157","北海道伊達市","幌美内町３６番地５８新棟３階","0142-23-3549","0142-25-3789",,42.47639040,140.90704262,"","","","",,,4
"01000","E0000004129","北海道","社会福祉法人　北海道社会福祉事業団","しゃかいふくしほうじんほっかいどうしゃかいふくしじぎょうだん","3430005000676","北海道札幌市中央区","大通西５丁目１１番地大五ビル6階","011-271-5531","011-271-5539","http://www.dofukuji.or.jp/","短期入所","北海道社会福祉事業団太陽の園あおば","ほっかいどうしゃかいふくしじぎょうだんたいようのそのあおば","0113700165","北海道伊達市","幌美内町３６番地５８太陽の園新棟２階","0142-23-3549","0142-25-3789",,42.47639040,140.90704262,"","","","",,,4
"01000","E0000004143","北海道","社会福祉法人　北海道社会福祉事業団","しゃかいふくしほうじんほっかいどうしゃかいふくしじぎょうだん","3430005000676","北海道札幌市中央区","大通西５丁目１１番地大五ビル6階","011-271-5531","011-271-5539","http://www.dofukuji.or.jp/","短期入所","北海道社会福祉事業団太陽の園ひまわり学園","ほっかいどうしゃかいふくしじぎょうだんたいようのそのひまわりがくえん","0113700447","北海道伊達市","幌美内町３６番地５８新棟１階","0142-23-3549","0142-25-3789",,42.47639040,140.90704262,"","","","",,,4
"01000","E0000005269","北海道","社会福祉法人　北海道社会福祉事業団","しゃかいふくしほうじんほっかいどうしゃかいふくしじぎょうだん","3430005000676","北海道札幌市中央区","大通西５丁目１１番地大五ビル6階","011-271-5531","011-271-5539","http://www.dofukuji.or.jp/","短期入所","北海道社会福祉事業団福祉村","ほっかいどうしゃかいふくしじぎょうだんふくしむら","0115700064","北海道岩見沢市","栗沢町最上３５０番地の１","0126-45-2721","0126-45-4614","http://www.dofukuji.or.jp",43.11543198,141.75905479,"","","","","","",
"01100","E0000002060","札幌市","株式会社　ＫａｎｄＯ","かぶしきがいしゃかんどー","6430001058113","北海道札幌市中央区","南１３条西６丁目６番３号","011-596-7638","011-531-7736","http://sakura-no-ie.jp/","短期入所","短期入所桜のいえ４号棟","たんきにゅうしょさくらのいえよんごうとう","0110600574","北海道札幌市南区","札幌市南区","011-596-7795","011-596-7795","http://sakura-no-ie.jp/",42.98959480,141.35337450,"","","","",,,1
"01100","E0000002061","札幌市","株式会社　ＫａｎｄＯ","かぶしきがいしゃかんどー","6430001058113","北海道札幌市中央区","南１３条西６丁目６番３号","011-596-7638","011-531-7736","http://sakura-no-ie.jp/","短期入所","短期入所桜のいえ６号棟","たんきにゅうしょさくらのいえろくごうとう","0110600582","北海道札幌市南区","川沿十八条１丁目２−８","011-522-8573","011-211-0096","http://sakura-no-ie.jp/",42.97106575,141.33290761,"","","","",,,1
"01100","E0000002062","札幌市","株式会社　ＫａｎｄＯ","かぶしきがいしゃかんどー","6430001058113","北海道札幌市中央区","南１３条西６丁目６番３号","011-596-7638","011-531-7736","http://sakura-no-ie.jp/","短期入所","短期入所桜のいえ２号棟","たんきにゅうしょさくらのいえにごうとう","0110600590","北海道札幌市南区","札幌市南区","011-206-0204","011-206-0209","http://sakura-no-ie.jp/",42.98959480,141.35337450,"","","","",,,1
"01100","A0000050697","札幌市","株式会社和","かぶしきがいしゃなごみ","1430001066434","北海道札幌市中央区","南一条西２２丁目２−５ロ・スフォンドビル６階","011-213-7720","011-213-7711","https://www.facebook.com/makiH0USE/","短期入所","ｍａｋｉ　ＨＯＵＳＥ","まきはうす","0110701224","北海道札幌市西区","琴似四条２丁目３−２６琴似エメラルドハイム　101.201.203","011-213-7873","011-213-7711",,43.08089380,141.30179308,"","","","",,,
"01100","A0000002164","札幌市","合同会社　チキサニ","ごうどうかいしゃちきさに","4430003001964","北海道札幌市中央区","南１８条西１２丁目１−５同上","011-215-1958","011-215-1957","http://chikisani.main.jp/","短期入所","生活介護事業所　ピリカ","せいかつかいごじぎょうしょぴりか","0110101094","北海道札幌市中央区","南１８条西１２丁目１番５号２階","011-531-1070","011-215-1957","http://chikisani.main.jp/",43.03564222,141.34246197,"","","","",,,20
"01100","E0000000429","札幌市","札幌市","さっぽろし","9000020011002","北海道札幌市中央区","北１条西２丁目札幌市役所本庁舎","011-211-2111","","https://www.city.sapporo.jp/","短期入所","障害福祉サービス　短期入所事業所　ゆい","しょうがいふくしさーびすたんきにゅうしょじぎょうしょゆい","0110200755","北海道札幌市東区","東雁来１２条４丁目１番５号札幌市自閉症者自立支援センターゆい","011-790-1600","011-791-1518","http://www.harunire.or.jp/yui/",43.09895193,141.43762786,"","","","",,,6
"01100","E0000001929","札幌市","札幌市","さっぽろし","9000020011002","北海道札幌市中央区","北１条西２丁目札幌市役所本庁舎","011-211-2111","","https://www.city.sapporo.jp/","短期入所","札幌市自閉症児支援センター","さっぽろしじへいしょうじしえんせんたー","0110505351","北海道札幌市豊平区","平岸４条１８丁目１−２１","011-821-0081","011-821-0082",,43.02014230,141.37096340,"","","","",,,5
"01100","E0000000111","札幌市","社会福祉法人　あむ","しゃかいふくしほうじんあむ","2430005005354","北海道札幌市中央区","南９条西１３丁目１−４０南9条通サポートセンター","011-206-6373","011-206-6229","http://www.amu.or.jp","短期入所","ふらっぷ","ふらっぷ","0110101193","北海道札幌市中央区","南９条西１３丁目１番４０号","080-6063-4780","011-520-1265",,43.04796920,141.33777860,"","","","",,,2
"01100","E0000000163","札幌市","社会福祉法人　あむ","しゃかいふくしほうじんあむ","2430005005354","北海道札幌市中央区","南９条西１３丁目１−４０南9条通サポートセンター","011-206-6373","011-206-6229","http://www.amu.or.jp","短期入所","こまち","こまち","0110101706","北海道札幌市中央区","南１１条西２１丁目４−１メゾン伏見１１４室","011-206-6373","011-520-1265",,43.04431012,141.32555185,"","","","",,,2
"01100","E0000000083","札幌市","社会福祉法人　朔風","しゃかいふくしほうじんさくふう","6430005003536","北海道札幌市中央区","南１９条西８丁目６０７−７やまはな支援センター","011-533-3933","011-533-3932","http://sakufu.sakura.ne.jp/","短期入所","つくしホーム","つくしほーむ","0110100914","北海道札幌市中央区","南１９条西６丁目１−１７つくし","011-561-0802","011-561-0804","http://sakufu.sakura.ne.jp/",43.03497042,141.35273884,"","","","",,,4
"01100","E0000000820","札幌市","社会福祉法人　朔風","しゃかいふくしほうじんさくふう","6430005003536","北海道札幌市中央区","南１９条西８丁目６０７−７やまはな支援センター","011-533-3933","011-533-3932","http://sakufu.sakura.ne.jp/","短期入所","じゅーく","じゅーく","0110300092","北海道札幌市東区","北１９条東５丁目１−２７ほっとあんしんセンター","011-788-6523","011-788-6524","http://sakufu.sakura.ne.jp/",43.08529827,141.35901303,"","","","",,,3
"01100","E0000001019","札幌市","社会福祉法人　朔風","しゃかいふくしほうじんさくふう","6430005003536","北海道札幌市中央区","南１９条西８丁目６０７−７やまはな支援センター","011-533-3933","011-533-3932","http://sakufu.sakura.ne.jp/","短期入所","単独型短期入所事業所うみかぜ","たんどくがたたんきにゅうしょじぎょうしょうみかぜ","0110400611","北海道札幌市手稲区","富丘１条４丁目３−１０","011-694-8777","011-694-8777","http://sakufu.sakura.ne.jp/",43.10964820,141.25315470,"","","","",,,4
"01100","A0000023859","札幌市","社会福祉法人　光の森学園","しゃかいふくしほうじんひかりのもりがくえん","8430005000606","北海道札幌市中央区","盤渓２５９番地の５","011-615-2401","011-613-1409","http://www.hikarinomori-g.or.jp/","短期入所","ＧＨぱんけの森ＳＳ","じーえいちぱんけのもり","0110700853","北海道札幌市西区","福井8丁目3番12号","011-215-5612","","",43.05194616,141.26495062,"","","","",,,1
"01100","E0000000004","札幌市","社会福祉法人　光の森学園","しゃかいふくしほうじんひかりのもりがくえん","8430005000606","北海道札幌市中央区","盤渓２５９番地の５","011-615-2401","011-613-1409","http://www.hikarinomori-g.or.jp/","短期入所","札幌光の森学園","さっぽろひかりのもりがくえん","0110100013","北海道札幌市中央区","盤渓２５９番地の５","011-615-2401","011-613-1409","http://www.hikarinomori-g.or.jp/",43.03523728,141.26768750,"","","","",,,75
"01100","E0000002014","札幌市","社会福祉法人　光の森学園","しゃかいふくしほうじんひかりのもりがくえん","8430005000606","北海道札幌市中央区","盤渓２５９番地の５","011-615-2401","011-613-1409","http://www.hikarinomori-g.or.jp/","短期入所","グループホーム空ら","ぐるーぷほーむそらら","0110600145","北海道札幌市南区","藤野３条１１丁目１０番２５号","011-213-1630","","http://www.hikarinomori-g.or.jp/",42.96082140,141.27843750,"","","","",,,1
"01100","A0000007301","札幌市","社会福祉法人　北海道社会福祉事業団","しゃかいふくしほうじんほっかいどうしゃかいふくしじぎょうだん","3430005000676","北海道札幌市中央区","大通西５丁目１１番地大五ビル6階","011-271-5531","011-271-5539","http://www.dofukuji.or.jp","短期入所","さっぽろ地域生活支援センター　あーねすと","さっぽろちいきせいかつしえんせんたーあーねすと","0110301199","北海道札幌市東区","北１８条東７丁目１−３３","011-750-1031","011-750-1032",,43.08397400,141.36230220,"","","","",,,1
"01100","E0000000893","札幌市","社会福祉法人　北海道社会福祉事業団","しゃかいふくしほうじんほっかいどうしゃかいふくしじぎょうだん","3430005000676","北海道札幌市中央区","大通西５丁目１１番地大五ビル6階","011-271-5531","011-271-5539","http://www.dofukuji.or.jp","短期入所","さっぽろ地域生活支援センターあーねすと","さっぽろちいきせいかつしえんせんたーあーねすと","0110300613","北海道札幌市東区","北２１条東７丁目２番２４号","011-750-1031","011-750-1032",,43.08903170,141.36141300,"","","","",,,1
"01100","E0000001350","札幌市","社会福祉法人　北海道社会福祉事業団","しゃかいふくしほうじんほっかいどうしゃかいふくしじぎょうだん","3430005000676","北海道札幌市中央区","大通西５丁目１１番地大五ビル6階","011-271-5531","011-271-5539","http://www.dofukuji.or.jp","短期入所","北海道社会福祉事業団もなみ学園","ほっかいどうしゃかいふくしじぎょうだんもなみがくえん","0110500154","北海道札幌市南区","石山東５丁目６番１号","011-591-8434","011-591-4330","http://www.dofukuji.or.jp/facilities/monami_gakuen/",42.96103390,141.34462067,"","","","",,,4
"01100","E0000000988","札幌市","北海道","ほっかいどう",,"北海道札幌市中央区","北３条西６丁目","011-231-4111","011-232-4109","https://hospital.hokkaido.jp/","短期入所","北海道立子ども総合医療・療育センター","ほっかいどうりつこどもそうごういりょうりょういくせんたー","0110400322","北海道札幌市手稲区","金山１条１丁目２４０番６","011-691-5696","011-691-1000","https://hospital.hokkaido.jp/",43.12871960,141.21115920,"","","","",,,2
"01100","A0000044733","札幌市","有限会社　オフィス大坪","ゆうげんがいしゃおふぃすおおつぼ","2430002003229","北海道札幌市中央区","南１２条１５丁目４番２５−６０１号","011-688-8266","011-681-7776",,"短期入所","かなでⅡ","かなでつー","0110901287","北海道札幌市手稲区","前田７条17丁目3-26","011-676-5590","011-676-5590",,43.13720254,141.24321999,"","","","",,,4
"01100","E0000002323","札幌市","有限会社　オフィス大坪","ゆうげんがいしゃおふぃすおおつぼ","2430002003229","北海道札幌市中央区","南１２条１５丁目４番２５−６０１号","011-688-8266","011-681-7776",,"短期入所","かなで","かなで","0110900867","北海道札幌市手稲区","前田２条３丁目５−１４","011-624-7311","011-624-7310","http://shortstay-kanade.com",43.11225080,141.26290930,"","","","",,,6
"01100","A0000099128","札幌市","社会福祉法人　睦会","しゃかいふくしほうじんむつみかい","4430005010336","北海道札幌市中央区","南１２条西１６丁目１−５","011-520-8008","011-520-8877","http://www/mutsumikai.jp/kousai/","短期入所","ショートステイハッピー","しょーとすていはっぴー","0110104726","北海道札幌市中央区","南十二条西１５丁目３−８","011-211-8666","011-211-8034",,43.04305503,141.33517885,"","","","",,,6
"01100","A0000050682","札幌市","株式会社　アンジェスソレイユ","かぶしきがいしゃあんじぇすそれいゆ","5430001065572","北海道札幌市中央区","南１４条西８丁目５番３２号クリオ行啓通五番館１０１","011-200-0606","011-200-0660","https://anges-soleil.com","短期入所","ショートステイふみの家","しょーとすていふみのいえ","0110204823","北海道札幌市北区","麻生町７丁目２番１１号","011-792-9325","011-792-9326",,43.11331338,141.33959900,"","","","",,,
"01204","E0000003241","旭川市","北海道立旭川子ども総合療育センター","ほっかいどうほっかいどうりつあさひかわしたいふじゆうじそうごうりょういくせんたー","7000020010006","北海道札幌市中央区","北３条西６丁目","011-231-4111","011-232-4068","http://www.pref.hokkaido.lg.jp","短期入所","北海道立旭川肢体不自由児総合療育センター","ほっかいどうりつあさひかわしたいふじゆうじそうごうりょういくせんたー","0112900550","北海道旭川市","春光台二条１丁目１番４３号","0166-51-2126","0166-51-2126","http://www.pref.hokkaido.lg.jp/hf/asc/kyokuryotop.htm",43.81070519,142.35226694,"","","","",,,
"40130","A0000057276","福岡市","株式会社イクスクルー","かぶしきかいしゃいくすくるー","3430001065987","北海道札幌市中央区","南三条西5-1-1ノルベサ4階","011-817-0505","011-817-0506","http://ixcrew.co.jp/","短期入所","イクスショートライヴズ","いくすしょーとらいぶず","4011201730","福岡県福岡市南区","玉川町15-4　ブルク高宮","080-3902-0235","092-552-0606","http://ixcrew.co.jp/",33.56719824,130.41790291,"","","","",,,1
"01100","A0000028057","札幌市","株式会社　元気な介護","かぶしきがいしゃげんきなかいご",,"北海道札幌市北区","北二十条西４丁目２番１５号","011-708-3000","011-708-3030","https://genkinakaigo.co.jp/","短期入所","小規模多機能型ホーム　くらしさ澄川","しょうきぼたきのうがたほーむくらしさすみかわ","0110600764","北海道札幌市南区","澄川４条９丁目１番７号","011-588-5000","011-588-5001",,43.00357693,141.36620883,"","","","",,,
"01100","A0000030187","札幌市","株式会社　元気な介護","かぶしきがいしゃげんきなかいご",,"北海道札幌市北区","北二十条西４丁目２番１５号","011-708-3000","011-708-3030","https://genkinakaigo.co.jp/","短期入所","小規模多機能型ホーム　くらしさ拓北","しょうきぼたきのうがたほーむくらしさたくほく","0110204518","北海道札幌市北区","拓北６条２丁目４−６","011-776-3355","011-768-7227","",43.15689267,141.37802360,"","","","",,,
"01100","A0000030194","札幌市","株式会社　元気な介護","かぶしきがいしゃげんきなかいご",,"北海道札幌市北区","北二十条西４丁目２番１５号","011-708-3000","011-708-3030","https://genkinakaigo.co.jp/","短期入所","小規模多機能型ホーム　くらしさ八軒","しょうきぼたきのうがたほーむくらしさはちけん","0110700911","北海道札幌市西区","八軒６条東２丁目８−１０","011-614-9043","011-614-9044","",43.08601317,141.31717478,"","","","",,,
"01100","A0000030198","札幌市","株式会社　元気な介護","かぶしきがいしゃげんきなかいご",,"北海道札幌市北区","北二十条西４丁目２番１５号","011-708-3000","011-708-3030","https://genkinakaigo.co.jp/","短期入所","小規模多機能型ホーム　くらしさ厚別西","しょうきぼたきのうがたほーむくらしさあつべつにし","0110800521","北海道札幌市厚別区","厚別西４条４丁目５−１","011-375-6792","011-375-6793",,43.05247461,141.46413634,"","","","",,,
"01100","A0000031109","札幌市","株式会社　元気な介護","かぶしきがいしゃげんきなかいご",,"北海道札幌市北区","北二十条西４丁目２番１５号","011-708-3000","011-708-3030","https://genkinakaigo.co.jp/","短期入所","小規模多機能型ホーム　くらしさ平和通","しょうきぼたきのうがたほーむくらしさへいわどおり","0110404100","北海道札幌市白石区","平和通１１丁目北１−２３","011-868-9043","011-868-9044","",43.04401874,141.42587628,"","","","",,,
"01100","A0000031127","札幌市","株式会社　元気な介護","かぶしきがいしゃげんきなかいご",,"北海道札幌市北区","北二十条西４丁目２番１５号","011-708-3000","011-708-3030","https://genkinakaigo.co.jp/","短期入所","小規模多機能型ホーム　くらしさ琴似","しょきぼたきのうがたほーむくらしさことに","0110700952","北海道札幌市西区","琴似１条７丁目１番８号011-615-9043","011-615-9044",,,43.07271702,141.30235187,"","","","",,,
"01100","A0000056472","札幌市","合同会社マナセン","ごうどうがいしゃまなせん","2430003012187","北海道札幌市北区","屯田七条１１丁目８番２３号","011-792-6835","011-792-6836","https://onigiri-manasen.com/llc/","短期入所","多機能型事業所おにぎり","たきのうがたじぎょうしょおにぎり","0110204997","北海道札幌市北区","新琴似１条４丁目１番２号","011-792-6835","011-792-6836","https://onigiri-manasen.com/llc/",43.10399438,141.32078726,"","","","",,,
"01000","A0000107896","北海道","株式会社昭和陶業","しょうわとうぎょう",,"北海道札幌市北区","北二十九条西11丁目3-11","011-756-5633","011-756-5673","","短期入所","ショートステイあいあい","しょーとすていあいあい","0117600775","北海道石狩市","花川南二条2丁目245","0133-32-8260","0133-72-8180",,43.15354378,141.29816943,"","","","",,,
"01000","A0000037270","北海道","株式会社　元気な介護","かぶしきかいしゃげんきなかいご",,"北海道札幌市北区","北20条西４丁目2-15","011-708-3000","011-708-3030",,"短期入所","小規模多機能型ホーム　くらしさ北広島","しょうきぼたきのうがたほーむくらしさきたひろしま","0111300687","北海道北広島市","大曲南ケ丘１丁目１２−２","011-376-3333","011-376-3333",,42.96926452,141.47503494,"","","","",,,
"01000","A0000037274","北海道","株式会社　元気な介護","かぶしきかいしゃげんきなかいご",,"北海道札幌市北区","北20条西４丁目2-15","011-708-3000","011-708-3030",,"短期入所","小規模多機能型ホーム　くらしさ千歳","しょうきぼたきのうがたほーむくらしさちとせ","0111100806","北海道千歳市","本町５丁目１５０２ー１","0123-27-7313","0123-27-7314",,42.81657144,141.65081717,"","","","",,,
"01000","E0000003128","北海道","社会福祉法人　愛和福祉会","しゃかいふくしほうじんあいわふくしかい","9430005000539","北海道札幌市北区","北８条西３丁目３２番地","011-781-4858","011-781-4826",,"短期入所","愛和の里きもべつ","あいわのさときもべつ","0112200019","北海道虻田郡喜茂別町","字伏見３番地１３","0136-31-2222","0136-31-2223",,42.79469442,140.94669860,"","","","","","",
"01000","A0000014499","北海道","特定非営利活動法人ツリーフィールド","とくていひえいりかつどうほうじんつりーふぃーるど","7430005012148","北海道札幌市北区","北２９条西１１丁目３番１１号","011-756-8676","011-756-5673","http://treefield.org/","短期入所","ショートステイあいあい","しょーとすていあいあい","0117600593","北海道石狩市","花川南一条１丁目１６","0133-77-5723","0133-73-8400",,43.15842378,141.29790803,"","","","",,,4
"01100","E0000000468","札幌市","社会福祉法人　エムアール会","しゃかいふくしほうじんえむあーるかい",,"北海道札幌市北区","篠路2条９丁目１−８０","011-770-2121","011-770-6262","http://www.greenpia-shinoro.jp","短期入所","障害者支援施設　グリーンピア篠路　短期入所事業所","しょうがいしゃしえんしせつぐりーんぴあしのろたんきにゅうしょじぎょ","0110201076","北海道札幌市北区","篠路2条９丁目１−８０","011-770-2121","011-770-6262","http://www.greenpia-shinoro.jp/",43.14139908,141.36909179,"","","","",,,4
"01100","A0000045856","札幌市","社会福祉法人　札幌協働福祉会","しゃかいふくしほうじんさっぽろきょうどうふくしかい","5430005000633","北海道札幌市北区","あいの里１条６丁目１番２号拓北・あいの里福祉センター","011-770-5111","011-770-5112","http://sapporo-kyoudoufukusikai.jp","短期入所","社会福祉法人　札幌協働福祉会","しゃかいふくしほうじんさっぽろきょうどうふくしかい","0110204773","北海道札幌市北区","あいの里四条５丁目９−１","011-770-5220","011-770-5221",,43.16582066,141.39636040,"","","","",,,
"01100","E0000000433","札幌市","社会福祉法人　札幌協働福祉会","しゃかいふくしほうじんさっぽろきょうどうふくしかい","5430005000633","北海道札幌市北区","あいの里１条６丁目１番２号拓北・あいの里福祉センター","011-770-5111","011-770-5112","http://sapporo-kyoudoufukusikai.jp","短期入所","あいのさと　アクティビティーセンター","あいのさとあくてぃびてぃーせんたー","0110200789","北海道札幌市北区","篠路町福移１４７−４５","011-792-4373","011-792-4371","http://sapporo-kyoudoufukusikai.jp",43.15120450,141.42659230,"","","","",,,3
"01100","E0000000483","札幌市","社会福祉法人　札幌協働福祉会","しゃかいふくしほうじんさっぽろきょうどうふくしかい","5430005000633","北海道札幌市北区","あいの里１条６丁目１番２号拓北・あいの里福祉センター","011-770-5111","011-770-5112","http://sapporo-kyoudoufukusikai.jp","短期入所","あいのさとサポートセンター","あいのさとさぽーとせんたー","0110201191","北海道札幌市北区","篠路町福移１４７−３６","011-790-5800","011-792-4265","http://sapporo-kyoudoufuksikai.jp",43.15120450,141.42659230,"","","","",,,6
"01100","E0000000048","札幌市","社会福祉法人　札幌恵友会","しゃかいふくしほうじんさっぽろけいゆうかい",,"北海道札幌市北区","新川７１５番地２札幌市北区新川７１５番地２","011-769-6868","011-769-6800","http://www.keiyu-kai.org","短期入所","つばさ　短期入所事業所","つばさたんきにゅうしょじぎょうしょ","0110100468","北海道札幌市中央区","南８条西２６丁目１−２","011-531-5000","011-531-5200","",43.04573840,141.32064140,"","","","",,,4
